siteid,sitename,itemid,itemname,itemengname,itemunit,monitormonth,concentration
35,二林,143,小時風速值,WS_HR,m/sec,202502,3.2
36,南投,1,二氧化硫,SO2,ppb,202502,1.4
36,南投,2,一氧化碳,CO,ppm,202502,0.34
36,南投,3,臭氧,O3,ppb,202502,28
36,南投,4,懸浮微粒,PM10,μg/m3,202502,33
36,南投,5,氮氧化物,NOx,ppb,202502,14.4
36,南投,6,一氧化氮,NO,ppb,202502,1.9
36,南投,7,二氧化氮,NO2,ppb,202502,12
36,南投,8,總碳氫化物,THC,ppm,202502,2.15
36,南投,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.09
36,南投,10,風速,WIND_SPEED,m/sec,202502,1.2
36,南投,14,溫度,AMB_TEMP,℃,202502,17.7
36,南投,31,甲烷,CH4,ppm,202502,2.06
36,南投,33,細懸浮微粒,PM2.5,μg/m3,202502,19
36,南投,38,相對濕度,RH,%,202502,74
36,南投,143,小時風速值,WS_HR,m/sec,202502,0.9
37,斗六,1,二氧化硫,SO2,ppb,202502,1.3
37,斗六,2,一氧化碳,CO,ppm,202502,0.32
37,斗六,3,臭氧,O3,ppb,202502,31
37,斗六,4,懸浮微粒,PM10,μg/m3,202502,43
37,斗六,5,氮氧化物,NOx,ppb,202502,11
37,斗六,6,一氧化氮,NO,ppb,202502,1.6
37,斗六,7,二氧化氮,NO2,ppb,202502,9
37,斗六,8,總碳氫化物,THC,ppm,202502,2.15
37,斗六,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.06
37,斗六,10,風速,WIND_SPEED,m/sec,202502,1.7
37,斗六,14,溫度,AMB_TEMP,℃,202502,17.2
37,斗六,31,甲烷,CH4,ppm,202502,2.08
37,斗六,33,細懸浮微粒,PM2.5,μg/m3,202502,23
37,斗六,38,相對濕度,RH,%,202502,83
37,斗六,143,小時風速值,WS_HR,m/sec,202502,1.4
38,崙背,1,二氧化硫,SO2,ppb,202502,1.1
38,崙背,2,一氧化碳,CO,ppm,202502,0.3
38,崙背,3,臭氧,O3,ppb,202502,34
38,崙背,4,懸浮微粒,PM10,μg/m3,202502,48
38,崙背,5,氮氧化物,NOx,ppb,202502,8.1
38,崙背,6,一氧化氮,NO,ppb,202502,1
38,崙背,7,二氧化氮,NO2,ppb,202502,7
38,崙背,8,總碳氫化物,THC,ppm,202502,2.23
38,崙背,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.02
38,崙背,10,風速,WIND_SPEED,m/sec,202502,1.6
38,崙背,14,溫度,AMB_TEMP,℃,202502,16.6
38,崙背,31,甲烷,CH4,ppm,202502,2.2
38,崙背,33,細懸浮微粒,PM2.5,μg/m3,202502,23
38,崙背,38,相對濕度,RH,%,202502,80
38,崙背,143,小時風速值,WS_HR,m/sec,202502,1.3
39,新港,1,二氧化硫,SO2,ppb,202502,1.5
39,新港,2,一氧化碳,CO,ppm,202502,0.28
39,新港,3,臭氧,O3,ppb,202502,35
39,新港,4,懸浮微粒,PM10,μg/m3,202502,42
39,新港,5,氮氧化物,NOx,ppb,202502,8.7
39,新港,6,一氧化氮,NO,ppb,202502,1
39,新港,7,二氧化氮,NO2,ppb,202502,7
39,新港,10,風速,WIND_SPEED,m/sec,202502,2.9
39,新港,14,溫度,AMB_TEMP,℃,202502,16.6
39,新港,33,細懸浮微粒,PM2.5,μg/m3,202502,21
39,新港,38,相對濕度,RH,%,202502,85
39,新港,143,小時風速值,WS_HR,m/sec,202502,2.5
40,朴子,1,二氧化硫,SO2,ppb,202502,1.4
40,朴子,2,一氧化碳,CO,ppm,202502,0.28
40,朴子,3,臭氧,O3,ppb,202502,37
40,朴子,4,懸浮微粒,PM10,μg/m3,202502,41
40,朴子,5,氮氧化物,NOx,ppb,202502,9.1
40,朴子,6,一氧化氮,NO,ppb,202502,0.8
40,朴子,7,二氧化氮,NO2,ppb,202502,8
40,朴子,10,風速,WIND_SPEED,m/sec,202502,1.9
40,朴子,14,溫度,AMB_TEMP,℃,202502,17
40,朴子,33,細懸浮微粒,PM2.5,μg/m3,202502,20
40,朴子,38,相對濕度,RH,%,202502,85
40,朴子,143,小時風速值,WS_HR,m/sec,202502,1.4
41,臺西,1,二氧化硫,SO2,ppb,202502,1.1
41,臺西,2,一氧化碳,CO,ppm,202502,0.24
41,臺西,3,臭氧,O3,ppb,202502,42
41,臺西,4,懸浮微粒,PM10,μg/m3,202502,38
41,臺西,5,氮氧化物,NOx,ppb,202502,5.9
41,臺西,6,一氧化氮,NO,ppb,202502,0.4
41,臺西,7,二氧化氮,NO2,ppb,202502,5
41,臺西,8,總碳氫化物,THC,ppm,202502,2.08
41,臺西,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.03
41,臺西,10,風速,WIND_SPEED,m/sec,202502,5.8
41,臺西,14,溫度,AMB_TEMP,℃,202502,16.1
41,臺西,31,甲烷,CH4,ppm,202502,2.04
41,臺西,33,細懸浮微粒,PM2.5,μg/m3,202502,16
41,臺西,38,相對濕度,RH,%,202502,86
41,臺西,143,小時風速值,WS_HR,m/sec,202502,5.6
42,嘉義,1,二氧化硫,SO2,ppb,202502,2.4
42,嘉義,2,一氧化碳,CO,ppm,202502,0.35
42,嘉義,3,臭氧,O3,ppb,202502,30
42,嘉義,4,懸浮微粒,PM10,μg/m3,202502,42
42,嘉義,5,氮氧化物,NOx,ppb,202502,12.4
42,嘉義,6,一氧化氮,NO,ppb,202502,1.4
42,嘉義,7,二氧化氮,NO2,ppb,202502,10
42,嘉義,8,總碳氫化物,THC,ppm,202502,2.17
42,嘉義,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.07
42,嘉義,10,風速,WIND_SPEED,m/sec,202502,2.3
42,嘉義,14,溫度,AMB_TEMP,℃,202502,17.6
42,嘉義,31,甲烷,CH4,ppm,202502,2.09
42,嘉義,33,細懸浮微粒,PM2.5,μg/m3,202502,24
42,嘉義,38,相對濕度,RH,%,202502,76
42,嘉義,143,小時風速值,WS_HR,m/sec,202502,2
43,新營,1,二氧化硫,SO2,ppb,202502,1.1
43,新營,2,一氧化碳,CO,ppm,202502,0.32
43,新營,3,臭氧,O3,ppb,202502,32
43,新營,4,懸浮微粒,PM10,μg/m3,202502,44
43,新營,5,氮氧化物,NOx,ppb,202502,11.7
43,新營,6,一氧化氮,NO,ppb,202502,1.5
43,新營,7,二氧化氮,NO2,ppb,202502,10
43,新營,8,總碳氫化物,THC,ppm,202502,2.25
43,新營,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.02
43,新營,10,風速,WIND_SPEED,m/sec,202502,2.3
43,新營,14,溫度,AMB_TEMP,℃,202502,17.2
43,新營,31,甲烷,CH4,ppm,202502,2.22
43,新營,33,細懸浮微粒,PM2.5,μg/m3,202502,24
43,新營,38,相對濕度,RH,%,202502,81
43,新營,143,小時風速值,WS_HR,m/sec,202502,2.1
44,善化,1,二氧化硫,SO2,ppb,202502,1.3
44,善化,2,一氧化碳,CO,ppm,202502,0.28
44,善化,3,臭氧,O3,ppb,202502,32
44,善化,4,懸浮微粒,PM10,μg/m3,202502,48
44,善化,5,氮氧化物,NOx,ppb,202502,10.7
44,善化,6,一氧化氮,NO,ppb,202502,1.4
44,善化,7,二氧化氮,NO2,ppb,202502,9
44,善化,10,風速,WIND_SPEED,m/sec,202502,2.8
44,善化,14,溫度,AMB_TEMP,℃,202502,17.2
44,善化,33,細懸浮微粒,PM2.5,μg/m3,202502,23
44,善化,38,相對濕度,RH,%,202502,80
44,善化,143,小時風速值,WS_HR,m/sec,202502,2.7
45,安南,1,二氧化硫,SO2,ppb,202502,0.9
45,安南,2,一氧化碳,CO,ppm,202502,0.33
45,安南,3,臭氧,O3,ppb,202502,33
45,安南,4,懸浮微粒,PM10,μg/m3,202502,44
45,安南,5,氮氧化物,NOx,ppb,202502,11
45,安南,6,一氧化氮,NO,ppb,202502,1.5
45,安南,7,二氧化氮,NO2,ppb,202502,9
45,安南,8,總碳氫化物,THC,ppm,202502,2.18
45,安南,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.04
45,安南,10,風速,WIND_SPEED,m/sec,202502,2.5
45,安南,14,溫度,AMB_TEMP,℃,202502,18
45,安南,31,甲烷,CH4,ppm,202502,2.13
45,安南,33,細懸浮微粒,PM2.5,μg/m3,202502,24
45,安南,38,相對濕度,RH,%,202502,79
45,安南,143,小時風速值,WS_HR,m/sec,202502,2.2
46,臺南,1,二氧化硫,SO2,ppb,202502,1
46,臺南,2,一氧化碳,CO,ppm,202502,0.34
46,臺南,3,臭氧,O3,ppb,202502,33
46,臺南,4,懸浮微粒,PM10,μg/m3,202502,46
46,臺南,5,氮氧化物,NOx,ppb,202502,14.4
46,臺南,6,一氧化氮,NO,ppb,202502,1.5
46,臺南,7,二氧化氮,NO2,ppb,202502,12
46,臺南,8,總碳氫化物,THC,ppm,202502,2.19
46,臺南,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.07
46,臺南,10,風速,WIND_SPEED,m/sec,202502,2.6
46,臺南,14,溫度,AMB_TEMP,℃,202502,17.7
46,臺南,31,甲烷,CH4,ppm,202502,2.11
46,臺南,33,細懸浮微粒,PM2.5,μg/m3,202502,24
46,臺南,38,相對濕度,RH,%,202502,78
46,臺南,143,小時風速值,WS_HR,m/sec,202502,2.4
47,美濃,1,二氧化硫,SO2,ppb,202502,0.7
47,美濃,2,一氧化碳,CO,ppm,202502,0.31
47,美濃,3,臭氧,O3,ppb,202502,29
47,美濃,4,懸浮微粒,PM10,μg/m3,202502,36
47,美濃,5,氮氧化物,NOx,ppb,202502,7.5
47,美濃,6,一氧化氮,NO,ppb,202502,0.8
47,美濃,7,二氧化氮,NO2,ppb,202502,6
47,美濃,10,風速,WIND_SPEED,m/sec,202502,0.9
47,美濃,14,溫度,AMB_TEMP,℃,202502,19.1
47,美濃,33,細懸浮微粒,PM2.5,μg/m3,202502,21
47,美濃,38,相對濕度,RH,%,202502,79
47,美濃,143,小時風速值,WS_HR,m/sec,202502,0.7
48,橋頭,1,二氧化硫,SO2,ppb,202502,1.2
48,橋頭,2,一氧化碳,CO,ppm,202502,0.36
48,橋頭,3,臭氧,O3,ppb,202502,29
48,橋頭,4,懸浮微粒,PM10,μg/m3,202502,47
48,橋頭,5,氮氧化物,NOx,ppb,202502,16.5
48,橋頭,6,一氧化氮,NO,ppb,202502,2
48,橋頭,7,二氧化氮,NO2,ppb,202502,14
48,橋頭,8,總碳氫化物,THC,ppm,202502,2.25
48,橋頭,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.09
48,橋頭,10,風速,WIND_SPEED,m/sec,202502,2.2
48,橋頭,14,溫度,AMB_TEMP,℃,202502,18.6
48,橋頭,31,甲烷,CH4,ppm,202502,2.16
48,橋頭,33,細懸浮微粒,PM2.5,μg/m3,202502,30
48,橋頭,38,相對濕度,RH,%,202502,75
48,橋頭,143,小時風速值,WS_HR,m/sec,202502,2
49,仁武,1,二氧化硫,SO2,ppb,202502,1.4
49,仁武,2,一氧化碳,CO,ppm,202502,0.4
49,仁武,3,臭氧,O3,ppb,202502,28
49,仁武,4,懸浮微粒,PM10,μg/m3,202502,52
49,仁武,5,氮氧化物,NOx,ppb,202502,20.6
49,仁武,6,一氧化氮,NO,ppb,202502,3.1
49,仁武,7,二氧化氮,NO2,ppb,202502,17
49,仁武,8,總碳氫化物,THC,ppm,202502,2.25
49,仁武,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.14
49,仁武,10,風速,WIND_SPEED,m/sec,202502,2.1
49,仁武,14,溫度,AMB_TEMP,℃,202502,18.5
49,仁武,31,甲烷,CH4,ppm,202502,2.1
49,仁武,33,細懸浮微粒,PM2.5,μg/m3,202502,30
49,仁武,38,相對濕度,RH,%,202502,78
49,仁武,143,小時風速值,WS_HR,m/sec,202502,1.9
50,鳳山,1,二氧化硫,SO2,ppb,202502,1.8
50,鳳山,2,一氧化碳,CO,ppm,202502,0.55
50,鳳山,3,臭氧,O3,ppb,202502,26
50,鳳山,4,懸浮微粒,PM10,μg/m3,202502,53
50,鳳山,5,氮氧化物,NOx,ppb,202502,22.4
50,鳳山,6,一氧化氮,NO,ppb,202502,3.5
50,鳳山,7,二氧化氮,NO2,ppb,202502,18
50,鳳山,8,總碳氫化物,THC,ppm,202502,2.36
50,鳳山,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.17
50,鳳山,10,風速,WIND_SPEED,m/sec,202502,0.8
50,鳳山,14,溫度,AMB_TEMP,℃,202502,19.6
50,鳳山,31,甲烷,CH4,ppm,202502,2.18
50,鳳山,33,細懸浮微粒,PM2.5,μg/m3,202502,33
50,鳳山,38,相對濕度,RH,%,202502,71
50,鳳山,143,小時風速值,WS_HR,m/sec,202502,0.4
51,大寮,1,二氧化硫,SO2,ppb,202502,2
51,大寮,2,一氧化碳,CO,ppm,202502,0.39
51,大寮,3,臭氧,O3,ppb,202502,29
51,大寮,4,懸浮微粒,PM10,μg/m3,202502,54
51,大寮,5,氮氧化物,NOx,ppb,202502,17.5
51,大寮,6,一氧化氮,NO,ppb,202502,2.2
51,大寮,7,二氧化氮,NO2,ppb,202502,15
51,大寮,8,總碳氫化物,THC,ppm,202502,2.24
51,大寮,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.1
51,大寮,10,風速,WIND_SPEED,m/sec,202502,1.5
51,大寮,14,溫度,AMB_TEMP,℃,202502,19.4
51,大寮,31,甲烷,CH4,ppm,202502,2.12
51,大寮,33,細懸浮微粒,PM2.5,μg/m3,202502,32
51,大寮,38,相對濕度,RH,%,202502,77
51,大寮,143,小時風速值,WS_HR,m/sec,202502,1.2
52,林園,1,二氧化硫,SO2,ppb,202502,2.6
52,林園,2,一氧化碳,CO,ppm,202502,0.39
52,林園,3,臭氧,O3,ppb,202502,30
52,林園,4,懸浮微粒,PM10,μg/m3,202502,60
52,林園,5,氮氧化物,NOx,ppb,202502,16.4
52,林園,6,一氧化氮,NO,ppb,202502,1.6
52,林園,7,二氧化氮,NO2,ppb,202502,14
52,林園,8,總碳氫化物,THC,ppm,202502,2.36
52,林園,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.19
52,林園,10,風速,WIND_SPEED,m/sec,202502,1.9
52,林園,14,溫度,AMB_TEMP,℃,202502,19.7
52,林園,31,甲烷,CH4,ppm,202502,2.17
52,林園,33,細懸浮微粒,PM2.5,μg/m3,202502,31
52,林園,38,相對濕度,RH,%,202502,78
52,林園,143,小時風速值,WS_HR,m/sec,202502,1.7
53,楠梓,1,二氧化硫,SO2,ppb,202502,1.4
53,楠梓,2,一氧化碳,CO,ppm,202502,0.36
53,楠梓,3,臭氧,O3,ppb,202502,29
53,楠梓,4,懸浮微粒,PM10,μg/m3,202502,54
53,楠梓,5,氮氧化物,NOx,ppb,202502,17.1
53,楠梓,6,一氧化氮,NO,ppb,202502,2.2
53,楠梓,7,二氧化氮,NO2,ppb,202502,14
53,楠梓,8,總碳氫化物,THC,ppm,202502,2.25
53,楠梓,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.08
53,楠梓,10,風速,WIND_SPEED,m/sec,202502,1.6
53,楠梓,14,溫度,AMB_TEMP,℃,202502,18.4
53,楠梓,31,甲烷,CH4,ppm,202502,2.17
53,楠梓,33,細懸浮微粒,PM2.5,μg/m3,202502,28
53,楠梓,38,相對濕度,RH,%,202502,78
53,楠梓,143,小時風速值,WS_HR,m/sec,202502,1.2
54,左營,1,二氧化硫,SO2,ppb,202502,1.1
54,左營,2,一氧化碳,CO,ppm,202502,0.4
54,左營,3,臭氧,O3,ppb,202502,30
54,左營,4,懸浮微粒,PM10,μg/m3,202502,53
54,左營,5,氮氧化物,NOx,ppb,202502,16.4
54,左營,6,一氧化氮,NO,ppb,202502,2.1
54,左營,7,二氧化氮,NO2,ppb,202502,14
54,左營,8,總碳氫化物,THC,ppm,202502,2.19
54,左營,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.07
54,左營,10,風速,WIND_SPEED,m/sec,202502,2.2
54,左營,14,溫度,AMB_TEMP,℃,202502,18.7
54,左營,31,甲烷,CH4,ppm,202502,2.11
54,左營,33,細懸浮微粒,PM2.5,μg/m3,202502,29
54,左營,38,相對濕度,RH,%,202502,77
54,左營,143,小時風速值,WS_HR,m/sec,202502,2
56,前金,1,二氧化硫,SO2,ppb,202502,1
56,前金,2,一氧化碳,CO,ppm,202502,0.39
56,前金,3,臭氧,O3,ppb,202502,28
56,前金,4,懸浮微粒,PM10,μg/m3,202502,55
56,前金,5,氮氧化物,NOx,ppb,202502,21.5
56,前金,6,一氧化氮,NO,ppb,202502,4.3
56,前金,7,二氧化氮,NO2,ppb,202502,17
56,前金,8,總碳氫化物,THC,ppm,202502,2.17
56,前金,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.09
56,前金,10,風速,WIND_SPEED,m/sec,202502,2.8
56,前金,14,溫度,AMB_TEMP,℃,202502,19.1
56,前金,31,甲烷,CH4,ppm,202502,2.08
56,前金,33,細懸浮微粒,PM2.5,μg/m3,202502,30
56,前金,38,相對濕度,RH,%,202502,78
56,前金,143,小時風速值,WS_HR,m/sec,202502,2.5
57,前鎮,1,二氧化硫,SO2,ppb,202502,1.6
57,前鎮,2,一氧化碳,CO,ppm,202502,0.48
57,前鎮,3,臭氧,O3,ppb,202502,29
57,前鎮,4,懸浮微粒,PM10,μg/m3,202502,54
57,前鎮,5,氮氧化物,NOx,ppb,202502,21.1
57,前鎮,6,一氧化氮,NO,ppb,202502,3.4
57,前鎮,7,二氧化氮,NO2,ppb,202502,17
57,前鎮,8,總碳氫化物,THC,ppm,202502,2.31
57,前鎮,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.14
57,前鎮,10,風速,WIND_SPEED,m/sec,202502,2
57,前鎮,14,溫度,AMB_TEMP,℃,202502,19.1
57,前鎮,31,甲烷,CH4,ppm,202502,2.16
57,前鎮,33,細懸浮微粒,PM2.5,μg/m3,202502,30
57,前鎮,38,相對濕度,RH,%,202502,78
57,前鎮,143,小時風速值,WS_HR,m/sec,202502,1.8
58,小港,1,二氧化硫,SO2,ppb,202502,1.8
58,小港,2,一氧化碳,CO,ppm,202502,0.43
58,小港,3,臭氧,O3,ppb,202502,27
58,小港,4,懸浮微粒,PM10,μg/m3,202502,51
58,小港,5,氮氧化物,NOx,ppb,202502,24.9
58,小港,6,一氧化氮,NO,ppb,202502,3.5
58,小港,7,二氧化氮,NO2,ppb,202502,21
58,小港,8,總碳氫化物,THC,ppm,202502,2.23
58,小港,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.09
58,小港,10,風速,WIND_SPEED,m/sec,202502,1.8
58,小港,14,溫度,AMB_TEMP,℃,202502,19.5
58,小港,31,甲烷,CH4,ppm,202502,2.13
58,小港,33,細懸浮微粒,PM2.5,μg/m3,202502,30
58,小港,38,相對濕度,RH,%,202502,76
58,小港,143,小時風速值,WS_HR,m/sec,202502,1.4
59,屏東,1,二氧化硫,SO2,ppb,202502,1.1
59,屏東,2,一氧化碳,CO,ppm,202502,0.37
59,屏東,3,臭氧,O3,ppb,202502,32
59,屏東,4,懸浮微粒,PM10,μg/m3,202502,50
59,屏東,5,氮氧化物,NOx,ppb,202502,12.6
59,屏東,6,一氧化氮,NO,ppb,202502,1.3
59,屏東,7,二氧化氮,NO2,ppb,202502,11
59,屏東,8,總碳氫化物,THC,ppm,202502,2.23
59,屏東,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.07
59,屏東,10,風速,WIND_SPEED,m/sec,202502,1.4
59,屏東,14,溫度,AMB_TEMP,℃,202502,19.9
59,屏東,31,甲烷,CH4,ppm,202502,2.16
59,屏東,33,細懸浮微粒,PM2.5,μg/m3,202502,27
59,屏東,38,相對濕度,RH,%,202502,76
59,屏東,143,小時風速值,WS_HR,m/sec,202502,1.1
60,潮州,1,二氧化硫,SO2,ppb,202502,0.9
60,潮州,2,一氧化碳,CO,ppm,202502,0.32
60,潮州,3,臭氧,O3,ppb,202502,31
60,潮州,4,懸浮微粒,PM10,μg/m3,202502,51
60,潮州,5,氮氧化物,NOx,ppb,202502,9.8
60,潮州,6,一氧化氮,NO,ppb,202502,0.9
60,潮州,7,二氧化氮,NO2,ppb,202502,8
60,潮州,8,總碳氫化物,THC,ppm,202502,2.37
60,潮州,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.06
60,潮州,10,風速,WIND_SPEED,m/sec,202502,1.4
60,潮州,14,溫度,AMB_TEMP,℃,202502,19.6
60,潮州,31,甲烷,CH4,ppm,202502,2.29
60,潮州,33,細懸浮微粒,PM2.5,μg/m3,202502,28
60,潮州,38,相對濕度,RH,%,202502,77
60,潮州,143,小時風速值,WS_HR,m/sec,202502,1.2
61,恆春,1,二氧化硫,SO2,ppb,202502,0.7
61,恆春,2,一氧化碳,CO,ppm,202502,0.19
61,恆春,3,臭氧,O3,ppb,202502,45
61,恆春,4,懸浮微粒,PM10,μg/m3,202502,10
61,恆春,5,氮氧化物,NOx,ppb,202502,1.7
61,恆春,6,一氧化氮,NO,ppb,202502,0.5
61,恆春,7,二氧化氮,NO2,ppb,202502,1
61,恆春,10,風速,WIND_SPEED,m/sec,202502,7.7
61,恆春,14,溫度,AMB_TEMP,℃,202502,19.9
61,恆春,33,細懸浮微粒,PM2.5,μg/m3,202502,6
61,恆春,38,相對濕度,RH,%,202502,79
61,恆春,143,小時風速值,WS_HR,m/sec,202502,7.5
62,臺東,1,二氧化硫,SO2,ppb,202502,0.7
62,臺東,2,一氧化碳,CO,ppm,202502,0.24
62,臺東,3,臭氧,O3,ppb,202502,37
62,臺東,4,懸浮微粒,PM10,μg/m3,202502,14
62,臺東,5,氮氧化物,NOx,ppb,202502,5
62,臺東,6,一氧化氮,NO,ppb,202502,1
62,臺東,7,二氧化氮,NO2,ppb,202502,3
62,臺東,8,總碳氫化物,THC,ppm,202502,2.04
62,臺東,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.02
62,臺東,10,風速,WIND_SPEED,m/sec,202502,1.7
62,臺東,14,溫度,AMB_TEMP,℃,202502,19
62,臺東,31,甲烷,CH4,ppm,202502,2.02
62,臺東,33,細懸浮微粒,PM2.5,μg/m3,202502,6
62,臺東,38,相對濕度,RH,%,202502,76
62,臺東,143,小時風速值,WS_HR,m/sec,202502,1.4
63,花蓮,1,二氧化硫,SO2,ppb,202502,0.6
63,花蓮,2,一氧化碳,CO,ppm,202502,0.28
63,花蓮,3,臭氧,O3,ppb,202502,34
63,花蓮,4,懸浮微粒,PM10,μg/m3,202502,14
63,花蓮,5,氮氧化物,NOx,ppb,202502,6.2
63,花蓮,6,一氧化氮,NO,ppb,202502,0.9
63,花蓮,7,二氧化氮,NO2,ppb,202502,5
63,花蓮,8,總碳氫化物,THC,ppm,202502,2.02
63,花蓮,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.01
63,花蓮,10,風速,WIND_SPEED,m/sec,202502,1.9
63,花蓮,14,溫度,AMB_TEMP,℃,202502,18
63,花蓮,31,甲烷,CH4,ppm,202502,2
63,花蓮,33,細懸浮微粒,PM2.5,μg/m3,202502,5
63,花蓮,38,相對濕度,RH,%,202502,77
63,花蓮,143,小時風速值,WS_HR,m/sec,202502,1.6
64,陽明,1,二氧化硫,SO2,ppb,202502,0.7
64,陽明,2,一氧化碳,CO,ppm,202502,0.23
64,陽明,3,臭氧,O3,ppb,202502,46
64,陽明,4,懸浮微粒,PM10,μg/m3,202502,13
64,陽明,5,氮氧化物,NOx,ppb,202502,2.4
64,陽明,6,一氧化氮,NO,ppb,202502,0.4
64,陽明,7,二氧化氮,NO2,ppb,202502,1
64,陽明,10,風速,WIND_SPEED,m/sec,202502,2.4
64,陽明,14,溫度,AMB_TEMP,℃,202502,10.3
64,陽明,33,細懸浮微粒,PM2.5,μg/m3,202502,5
64,陽明,38,相對濕度,RH,%,202502,98
65,宜蘭,1,二氧化硫,SO2,ppb,202502,0.7
65,宜蘭,2,一氧化碳,CO,ppm,202502,0.25
65,宜蘭,3,臭氧,O3,ppb,202502,33
65,宜蘭,4,懸浮微粒,PM10,μg/m3,202502,14
65,宜蘭,5,氮氧化物,NOx,ppb,202502,5.5
65,宜蘭,6,一氧化氮,NO,ppb,202502,0.7
65,宜蘭,7,二氧化氮,NO2,ppb,202502,4
65,宜蘭,8,總碳氫化物,THC,ppm,202502,2.06
65,宜蘭,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.02
65,宜蘭,10,風速,WIND_SPEED,m/sec,202502,0.9
65,宜蘭,14,溫度,AMB_TEMP,℃,202502,16.5
65,宜蘭,31,甲烷,CH4,ppm,202502,2.04
65,宜蘭,33,細懸浮微粒,PM2.5,μg/m3,202502,8
65,宜蘭,38,相對濕度,RH,%,202502,83
65,宜蘭,143,小時風速值,WS_HR,m/sec,202502,0.7
66,冬山,1,二氧化硫,SO2,ppb,202502,0.6
66,冬山,2,一氧化碳,CO,ppm,202502,0.24
66,冬山,3,臭氧,O3,ppb,202502,31
66,冬山,4,懸浮微粒,PM10,μg/m3,202502,20
66,冬山,5,氮氧化物,NOx,ppb,202502,8.1
66,冬山,6,一氧化氮,NO,ppb,202502,1.7
66,冬山,7,二氧化氮,NO2,ppb,202502,6
66,冬山,10,風速,WIND_SPEED,m/sec,202502,1.2
66,冬山,14,溫度,AMB_TEMP,℃,202502,16.3
66,冬山,33,細懸浮微粒,PM2.5,μg/m3,202502,8
66,冬山,38,相對濕度,RH,%,202502,86
66,冬山,143,小時風速值,WS_HR,m/sec,202502,1
67,三重,1,二氧化硫,SO2,ppb,202502,1
67,三重,2,一氧化碳,CO,ppm,202502,0.84
67,三重,3,臭氧,O3,ppb,202502,16
67,三重,4,懸浮微粒,PM10,μg/m3,202502,32
67,三重,5,氮氧化物,NOx,ppb,202502,70.2
67,三重,6,一氧化氮,NO,ppb,202502,38.5
67,三重,7,二氧化氮,NO2,ppb,202502,31
67,三重,8,總碳氫化物,THC,ppm,202502,2.45
67,三重,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.21
67,三重,14,溫度,AMB_TEMP,℃,202502,17
67,三重,31,甲烷,CH4,ppm,202502,2.23
67,三重,33,細懸浮微粒,PM2.5,μg/m3,202502,18
67,三重,38,相對濕度,RH,%,202502,75
68,中壢,1,二氧化硫,SO2,ppb,202502,0.9
68,中壢,2,一氧化碳,CO,ppm,202502,0.62
68,中壢,3,臭氧,O3,ppb,202502,24
68,中壢,4,懸浮微粒,PM10,μg/m3,202502,30
68,中壢,5,氮氧化物,NOx,ppb,202502,37.3
68,中壢,6,一氧化氮,NO,ppb,202502,15.8
68,中壢,7,二氧化氮,NO2,ppb,202502,21
68,中壢,8,總碳氫化物,THC,ppm,202502,2.27
68,中壢,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.16
68,中壢,10,風速,WIND_SPEED,m/sec,202502,0.8
68,中壢,14,溫度,AMB_TEMP,℃,202502,15.5
68,中壢,31,甲烷,CH4,ppm,202502,2.11
68,中壢,33,細懸浮微粒,PM2.5,μg/m3,202502,17
68,中壢,38,相對濕度,RH,%,202502,82
68,中壢,143,小時風速值,WS_HR,m/sec,202502,0.3
69,竹山,1,二氧化硫,SO2,ppb,202502,1.1
69,竹山,2,一氧化碳,CO,ppm,202502,0.31
69,竹山,3,臭氧,O3,ppb,202502,27
69,竹山,4,懸浮微粒,PM10,μg/m3,202502,37
69,竹山,5,氮氧化物,NOx,ppb,202502,12
69,竹山,6,一氧化氮,NO,ppb,202502,1.2
69,竹山,7,二氧化氮,NO2,ppb,202502,10
69,竹山,8,總碳氫化物,THC,ppm,202502,2.16
69,竹山,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.07
69,竹山,10,風速,WIND_SPEED,m/sec,202502,1.4
69,竹山,14,溫度,AMB_TEMP,℃,202502,17
69,竹山,31,甲烷,CH4,ppm,202502,2.06
