siteid,sitename,itemid,itemname,itemengname,itemunit,monitormonth,concentration
36,南投,14,溫度,AMB_TEMP,℃,202505,27.4
36,南投,31,甲烷,CH4,ppm,202505,2
36,南投,33,細懸浮微粒,PM2.5,μg/m3,202505,12.5
36,南投,38,相對濕度,RH,%,202505,71
36,南投,143,小時風速值,WS_HR,m/sec,202505,1.1
37,斗六,1,二氧化硫,SO2,ppb,202505,1.4
37,斗六,2,一氧化碳,CO,ppm,202505,0.23
37,斗六,3,臭氧,O3,ppb,202505,34
37,斗六,4,懸浮微粒,PM10,μg/m3,202505,30
37,斗六,5,氮氧化物,NOx,ppb,202505,7.8
37,斗六,6,一氧化氮,NO,ppb,202505,1.2
37,斗六,7,二氧化氮,NO2,ppb,202505,6
37,斗六,8,總碳氫化物,THC,ppm,202505,2.06
37,斗六,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.03
37,斗六,10,風速,WIND_SPEED,m/sec,202505,1.4
37,斗六,14,溫度,AMB_TEMP,℃,202505,27.7
37,斗六,31,甲烷,CH4,ppm,202505,2.02
37,斗六,33,細懸浮微粒,PM2.5,μg/m3,202505,14.6
37,斗六,38,相對濕度,RH,%,202505,78
37,斗六,143,小時風速值,WS_HR,m/sec,202505,1
38,崙背,1,二氧化硫,SO2,ppb,202505,1.2
38,崙背,2,一氧化碳,CO,ppm,202505,0.21
38,崙背,3,臭氧,O3,ppb,202505,32
38,崙背,4,懸浮微粒,PM10,μg/m3,202505,31
38,崙背,5,氮氧化物,NOx,ppb,202505,6.6
38,崙背,6,一氧化氮,NO,ppb,202505,1.1
38,崙背,7,二氧化氮,NO2,ppb,202505,5
38,崙背,8,總碳氫化物,THC,ppm,202505,2.33
38,崙背,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.03
38,崙背,10,風速,WIND_SPEED,m/sec,202505,1.1
38,崙背,14,溫度,AMB_TEMP,℃,202505,27.4
38,崙背,31,甲烷,CH4,ppm,202505,2.29
38,崙背,33,細懸浮微粒,PM2.5,μg/m3,202505,14.6
38,崙背,38,相對濕度,RH,%,202505,77
38,崙背,143,小時風速值,WS_HR,m/sec,202505,0.9
39,新港,1,二氧化硫,SO2,ppb,202505,1.7
39,新港,2,一氧化碳,CO,ppm,202505,0.2
39,新港,3,臭氧,O3,ppb,202505,34
39,新港,4,懸浮微粒,PM10,μg/m3,202505,27
39,新港,5,氮氧化物,NOx,ppb,202505,7
39,新港,6,一氧化氮,NO,ppb,202505,0.9
39,新港,7,二氧化氮,NO2,ppb,202505,6
39,新港,10,風速,WIND_SPEED,m/sec,202505,1.7
39,新港,14,溫度,AMB_TEMP,℃,202505,27.6
39,新港,33,細懸浮微粒,PM2.5,μg/m3,202505,13.2
39,新港,38,相對濕度,RH,%,202505,81
39,新港,143,小時風速值,WS_HR,m/sec,202505,1.4
40,朴子,1,二氧化硫,SO2,ppb,202505,1
40,朴子,2,一氧化碳,CO,ppm,202505,0.15
40,朴子,3,臭氧,O3,ppb,202505,35
40,朴子,4,懸浮微粒,PM10,μg/m3,202505,27
40,朴子,5,氮氧化物,NOx,ppb,202505,6.2
40,朴子,6,一氧化氮,NO,ppb,202505,1.2
40,朴子,7,二氧化氮,NO2,ppb,202505,4
40,朴子,10,風速,WIND_SPEED,m/sec,202505,1.3
40,朴子,14,溫度,AMB_TEMP,℃,202505,27.7
40,朴子,33,細懸浮微粒,PM2.5,μg/m3,202505,13.7
40,朴子,38,相對濕度,RH,%,202505,76
40,朴子,143,小時風速值,WS_HR,m/sec,202505,0.9
41,臺西,1,二氧化硫,SO2,ppb,202505,1.3
41,臺西,2,一氧化碳,CO,ppm,202505,0.19
41,臺西,3,臭氧,O3,ppb,202505,38
41,臺西,4,懸浮微粒,PM10,μg/m3,202505,30
41,臺西,5,氮氧化物,NOx,ppb,202505,6
41,臺西,6,一氧化氮,NO,ppb,202505,0.7
41,臺西,7,二氧化氮,NO2,ppb,202505,5
41,臺西,8,總碳氫化物,THC,ppm,202505,2.2
41,臺西,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.01
41,臺西,10,風速,WIND_SPEED,m/sec,202505,2.6
41,臺西,14,溫度,AMB_TEMP,℃,202505,27.1
41,臺西,31,甲烷,CH4,ppm,202505,2.18
41,臺西,33,細懸浮微粒,PM2.5,μg/m3,202505,11.7
41,臺西,38,相對濕度,RH,%,202505,81
41,臺西,143,小時風速值,WS_HR,m/sec,202505,2.3
42,嘉義,1,二氧化硫,SO2,ppb,202505,1.9
42,嘉義,2,一氧化碳,CO,ppm,202505,0.22
42,嘉義,3,臭氧,O3,ppb,202505,32
42,嘉義,4,懸浮微粒,PM10,μg/m3,202505,26
42,嘉義,5,氮氧化物,NOx,ppb,202505,7.5
42,嘉義,6,一氧化氮,NO,ppb,202505,0.9
42,嘉義,7,二氧化氮,NO2,ppb,202505,6
42,嘉義,8,總碳氫化物,THC,ppm,202505,2.09
42,嘉義,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.04
42,嘉義,10,風速,WIND_SPEED,m/sec,202505,1.9
42,嘉義,14,溫度,AMB_TEMP,℃,202505,28.3
42,嘉義,31,甲烷,CH4,ppm,202505,2.04
42,嘉義,33,細懸浮微粒,PM2.5,μg/m3,202505,12.6
42,嘉義,38,相對濕度,RH,%,202505,73
42,嘉義,143,小時風速值,WS_HR,m/sec,202505,1.5
43,新營,1,二氧化硫,SO2,ppb,202505,0.7
43,新營,2,一氧化碳,CO,ppm,202505,0.22
43,新營,3,臭氧,O3,ppb,202505,32
43,新營,4,懸浮微粒,PM10,μg/m3,202505,27
43,新營,5,氮氧化物,NOx,ppb,202505,8
43,新營,6,一氧化氮,NO,ppb,202505,1.2
43,新營,7,二氧化氮,NO2,ppb,202505,6
43,新營,8,總碳氫化物,THC,ppm,202505,2.29
43,新營,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.01
43,新營,10,風速,WIND_SPEED,m/sec,202505,1.6
43,新營,14,溫度,AMB_TEMP,℃,202505,28.3
43,新營,31,甲烷,CH4,ppm,202505,2.29
43,新營,33,細懸浮微粒,PM2.5,μg/m3,202505,13.2
43,新營,38,相對濕度,RH,%,202505,74
43,新營,143,小時風速值,WS_HR,m/sec,202505,1.3
44,善化,1,二氧化硫,SO2,ppb,202505,1.2
44,善化,2,一氧化碳,CO,ppm,202505,0.18
44,善化,3,臭氧,O3,ppb,202505,29
44,善化,4,懸浮微粒,PM10,μg/m3,202505,24
44,善化,5,氮氧化物,NOx,ppb,202505,7.7
44,善化,6,一氧化氮,NO,ppb,202505,1.1
44,善化,7,二氧化氮,NO2,ppb,202505,6
44,善化,10,風速,WIND_SPEED,m/sec,202505,1.7
44,善化,14,溫度,AMB_TEMP,℃,202505,27.6
44,善化,33,細懸浮微粒,PM2.5,μg/m3,202505,12.5
44,善化,38,相對濕度,RH,%,202505,75
44,善化,143,小時風速值,WS_HR,m/sec,202505,1.6
45,安南,1,二氧化硫,SO2,ppb,202505,0.9
45,安南,2,一氧化碳,CO,ppm,202505,0.24
45,安南,3,臭氧,O3,ppb,202505,32
45,安南,4,懸浮微粒,PM10,μg/m3,202505,27
45,安南,5,氮氧化物,NOx,ppb,202505,8.5
45,安南,6,一氧化氮,NO,ppb,202505,1.3
45,安南,7,二氧化氮,NO2,ppb,202505,7
45,安南,8,總碳氫化物,THC,ppm,202505,2.17
45,安南,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.06
45,安南,10,風速,WIND_SPEED,m/sec,202505,2
45,安南,14,溫度,AMB_TEMP,℃,202505,29.1
45,安南,31,甲烷,CH4,ppm,202505,2.1
45,安南,33,細懸浮微粒,PM2.5,μg/m3,202505,13.3
45,安南,38,相對濕度,RH,%,202505,69
45,安南,143,小時風速值,WS_HR,m/sec,202505,1.8
46,臺南,1,二氧化硫,SO2,ppb,202505,0.9
46,臺南,2,一氧化碳,CO,ppm,202505,0.23
46,臺南,3,臭氧,O3,ppb,202505,33
46,臺南,4,懸浮微粒,PM10,μg/m3,202505,26
46,臺南,5,氮氧化物,NOx,ppb,202505,10.1
46,臺南,6,一氧化氮,NO,ppb,202505,1.3
46,臺南,7,二氧化氮,NO2,ppb,202505,8
46,臺南,8,總碳氫化物,THC,ppm,202505,2.06
46,臺南,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.04
46,臺南,10,風速,WIND_SPEED,m/sec,202505,2.1
46,臺南,14,溫度,AMB_TEMP,℃,202505,28.9
46,臺南,31,甲烷,CH4,ppm,202505,2.02
46,臺南,33,細懸浮微粒,PM2.5,μg/m3,202505,12
46,臺南,38,相對濕度,RH,%,202505,70
46,臺南,143,小時風速值,WS_HR,m/sec,202505,1.7
47,美濃,1,二氧化硫,SO2,ppb,202505,0.7
47,美濃,2,一氧化碳,CO,ppm,202505,0.19
47,美濃,3,臭氧,O3,ppb,202505,32
47,美濃,4,懸浮微粒,PM10,μg/m3,202505,23
47,美濃,5,氮氧化物,NOx,ppb,202505,5
47,美濃,6,一氧化氮,NO,ppb,202505,0.7
47,美濃,7,二氧化氮,NO2,ppb,202505,4
47,美濃,10,風速,WIND_SPEED,m/sec,202505,1.1
47,美濃,14,溫度,AMB_TEMP,℃,202505,28.5
47,美濃,33,細懸浮微粒,PM2.5,μg/m3,202505,10.1
47,美濃,38,相對濕度,RH,%,202505,74
47,美濃,143,小時風速值,WS_HR,m/sec,202505,0.8
48,橋頭,1,二氧化硫,SO2,ppb,202505,1.2
48,橋頭,2,一氧化碳,CO,ppm,202505,0.21
48,橋頭,3,臭氧,O3,ppb,202505,31
48,橋頭,4,懸浮微粒,PM10,μg/m3,202505,25
48,橋頭,5,氮氧化物,NOx,ppb,202505,9.2
48,橋頭,6,一氧化氮,NO,ppb,202505,1.6
48,橋頭,7,二氧化氮,NO2,ppb,202505,7
48,橋頭,8,總碳氫化物,THC,ppm,202505,2.1
48,橋頭,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.04
48,橋頭,10,風速,WIND_SPEED,m/sec,202505,2.1
48,橋頭,14,溫度,AMB_TEMP,℃,202505,28.6
48,橋頭,31,甲烷,CH4,ppm,202505,2.04
48,橋頭,33,細懸浮微粒,PM2.5,μg/m3,202505,13.6
48,橋頭,38,相對濕度,RH,%,202505,69
48,橋頭,143,小時風速值,WS_HR,m/sec,202505,2
49,仁武,1,二氧化硫,SO2,ppb,202505,1.4
49,仁武,2,一氧化碳,CO,ppm,202505,0.24
49,仁武,3,臭氧,O3,ppb,202505,31
49,仁武,4,懸浮微粒,PM10,μg/m3,202505,24
49,仁武,5,氮氧化物,NOx,ppb,202505,10.5
49,仁武,6,一氧化氮,NO,ppb,202505,1.4
49,仁武,7,二氧化氮,NO2,ppb,202505,9
49,仁武,8,總碳氫化物,THC,ppm,202505,2.04
49,仁武,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.06
49,仁武,10,風速,WIND_SPEED,m/sec,202505,2
49,仁武,14,溫度,AMB_TEMP,℃,202505,28.7
49,仁武,31,甲烷,CH4,ppm,202505,1.99
49,仁武,33,細懸浮微粒,PM2.5,μg/m3,202505,11.7
49,仁武,38,相對濕度,RH,%,202505,71
49,仁武,143,小時風速值,WS_HR,m/sec,202505,1.7
50,鳳山,1,二氧化硫,SO2,ppb,202505,1.5
50,鳳山,2,一氧化碳,CO,ppm,202505,0.36
50,鳳山,3,臭氧,O3,ppb,202505,30
50,鳳山,4,懸浮微粒,PM10,μg/m3,202505,25
50,鳳山,5,氮氧化物,NOx,ppb,202505,11.4
50,鳳山,6,一氧化氮,NO,ppb,202505,1.8
50,鳳山,7,二氧化氮,NO2,ppb,202505,9
50,鳳山,8,總碳氫化物,THC,ppm,202505,2.16
50,鳳山,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.07
50,鳳山,10,風速,WIND_SPEED,m/sec,202505,0.8
50,鳳山,14,溫度,AMB_TEMP,℃,202505,30.1
50,鳳山,31,甲烷,CH4,ppm,202505,2.08
50,鳳山,33,細懸浮微粒,PM2.5,μg/m3,202505,14.4
50,鳳山,38,相對濕度,RH,%,202505,68
50,鳳山,143,小時風速值,WS_HR,m/sec,202505,0.5
51,大寮,1,二氧化硫,SO2,ppb,202505,1.9
51,大寮,2,一氧化碳,CO,ppm,202505,0.22
51,大寮,3,臭氧,O3,ppb,202505,27
51,大寮,4,懸浮微粒,PM10,μg/m3,202505,29
51,大寮,5,氮氧化物,NOx,ppb,202505,9.3
51,大寮,6,一氧化氮,NO,ppb,202505,1.2
51,大寮,7,二氧化氮,NO2,ppb,202505,8
51,大寮,8,總碳氫化物,THC,ppm,202505,2.14
51,大寮,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.04
51,大寮,10,風速,WIND_SPEED,m/sec,202505,1.4
51,大寮,14,溫度,AMB_TEMP,℃,202505,29
51,大寮,31,甲烷,CH4,ppm,202505,2.09
51,大寮,33,細懸浮微粒,PM2.5,μg/m3,202505,12.8
51,大寮,38,相對濕度,RH,%,202505,74
51,大寮,143,小時風速值,WS_HR,m/sec,202505,1.2
52,林園,1,二氧化硫,SO2,ppb,202505,1.2
52,林園,2,一氧化碳,CO,ppm,202505,0.19
52,林園,3,臭氧,O3,ppb,202505,32
52,林園,4,懸浮微粒,PM10,μg/m3,202505,27
52,林園,5,氮氧化物,NOx,ppb,202505,5.9
52,林園,6,一氧化氮,NO,ppb,202505,0.7
52,林園,7,二氧化氮,NO2,ppb,202505,5
52,林園,8,總碳氫化物,THC,ppm,202505,2.1
52,林園,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.05
52,林園,10,風速,WIND_SPEED,m/sec,202505,1.9
52,林園,14,溫度,AMB_TEMP,℃,202505,28.9
52,林園,31,甲烷,CH4,ppm,202505,2.04
52,林園,33,細懸浮微粒,PM2.5,μg/m3,202505,11.5
52,林園,38,相對濕度,RH,%,202505,77
52,林園,143,小時風速值,WS_HR,m/sec,202505,1.7
53,楠梓,1,二氧化硫,SO2,ppb,202505,1.4
53,楠梓,2,一氧化碳,CO,ppm,202505,0.22
53,楠梓,3,臭氧,O3,ppb,202505,29
53,楠梓,4,懸浮微粒,PM10,μg/m3,202505,31
53,楠梓,5,氮氧化物,NOx,ppb,202505,11.5
53,楠梓,6,一氧化氮,NO,ppb,202505,1.7
53,楠梓,7,二氧化氮,NO2,ppb,202505,9
53,楠梓,8,總碳氫化物,THC,ppm,202505,2.14
53,楠梓,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.06
53,楠梓,10,風速,WIND_SPEED,m/sec,202505,1.6
53,楠梓,14,溫度,AMB_TEMP,℃,202505,29.1
53,楠梓,31,甲烷,CH4,ppm,202505,2.06
53,楠梓,33,細懸浮微粒,PM2.5,μg/m3,202505,11.8
53,楠梓,38,相對濕度,RH,%,202505,69
53,楠梓,143,小時風速值,WS_HR,m/sec,202505,1.3
54,左營,1,二氧化硫,SO2,ppb,202505,1
54,左營,2,一氧化碳,CO,ppm,202505,0.22
54,左營,3,臭氧,O3,ppb,202505,32
54,左營,4,懸浮微粒,PM10,μg/m3,202505,24
54,左營,5,氮氧化物,NOx,ppb,202505,8.6
54,左營,6,一氧化氮,NO,ppb,202505,1.1
54,左營,7,二氧化氮,NO2,ppb,202505,7
54,左營,8,總碳氫化物,THC,ppm,202505,2
54,左營,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.05
54,左營,10,風速,WIND_SPEED,m/sec,202505,2.1
54,左營,14,溫度,AMB_TEMP,℃,202505,29.1
54,左營,31,甲烷,CH4,ppm,202505,1.95
54,左營,33,細懸浮微粒,PM2.5,μg/m3,202505,10.6
54,左營,38,相對濕度,RH,%,202505,72
54,左營,143,小時風速值,WS_HR,m/sec,202505,1.9
56,前金,1,二氧化硫,SO2,ppb,202505,0.9
56,前金,2,一氧化碳,CO,ppm,202505,0.21
56,前金,3,臭氧,O3,ppb,202505,33
56,前金,4,懸浮微粒,PM10,μg/m3,202505,25
56,前金,5,氮氧化物,NOx,ppb,202505,9.1
56,前金,6,一氧化氮,NO,ppb,202505,1.8
56,前金,7,二氧化氮,NO2,ppb,202505,7
56,前金,8,總碳氫化物,THC,ppm,202505,1.98
56,前金,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.03
56,前金,10,風速,WIND_SPEED,m/sec,202505,2.2
56,前金,14,溫度,AMB_TEMP,℃,202505,29.1
56,前金,31,甲烷,CH4,ppm,202505,1.94
56,前金,33,細懸浮微粒,PM2.5,μg/m3,202505,9.6
56,前金,38,相對濕度,RH,%,202505,73
56,前金,143,小時風速值,WS_HR,m/sec,202505,2
57,前鎮,1,二氧化硫,SO2,ppb,202505,1.4
57,前鎮,2,一氧化碳,CO,ppm,202505,0.25
57,前鎮,3,臭氧,O3,ppb,202505,32
57,前鎮,4,懸浮微粒,PM10,μg/m3,202505,24
57,前鎮,5,氮氧化物,NOx,ppb,202505,11.9
57,前鎮,6,一氧化氮,NO,ppb,202505,2.1
57,前鎮,7,二氧化氮,NO2,ppb,202505,9
57,前鎮,8,總碳氫化物,THC,ppm,202505,2.06
57,前鎮,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.07
57,前鎮,10,風速,WIND_SPEED,m/sec,202505,1.4
57,前鎮,14,溫度,AMB_TEMP,℃,202505,29
57,前鎮,31,甲烷,CH4,ppm,202505,1.99
57,前鎮,33,細懸浮微粒,PM2.5,μg/m3,202505,10.3
57,前鎮,38,相對濕度,RH,%,202505,73
57,前鎮,143,小時風速值,WS_HR,m/sec,202505,1.1
58,小港,1,二氧化硫,SO2,ppb,202505,1.9
58,小港,2,一氧化碳,CO,ppm,202505,0.21
58,小港,3,臭氧,O3,ppb,202505,29
58,小港,4,懸浮微粒,PM10,μg/m3,202505,21
58,小港,5,氮氧化物,NOx,ppb,202505,14.3
58,小港,6,一氧化氮,NO,ppb,202505,2.8
58,小港,7,二氧化氮,NO2,ppb,202505,11
58,小港,8,總碳氫化物,THC,ppm,202505,2.1
58,小港,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.06
58,小港,10,風速,WIND_SPEED,m/sec,202505,2
58,小港,14,溫度,AMB_TEMP,℃,202505,29.4
58,小港,31,甲烷,CH4,ppm,202505,2.02
58,小港,33,細懸浮微粒,PM2.5,μg/m3,202505,11.5
58,小港,38,相對濕度,RH,%,202505,72
58,小港,143,小時風速值,WS_HR,m/sec,202505,1.6
59,屏東,1,二氧化硫,SO2,ppb,202505,1.1
59,屏東,2,一氧化碳,CO,ppm,202505,0.23
59,屏東,3,臭氧,O3,ppb,202505,32
59,屏東,4,懸浮微粒,PM10,μg/m3,202505,29
59,屏東,5,氮氧化物,NOx,ppb,202505,7.8
59,屏東,6,一氧化氮,NO,ppb,202505,0.9
59,屏東,7,二氧化氮,NO2,ppb,202505,6
59,屏東,8,總碳氫化物,THC,ppm,202505,2.12
59,屏東,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.02
59,屏東,10,風速,WIND_SPEED,m/sec,202505,1.8
59,屏東,14,溫度,AMB_TEMP,℃,202505,29.6
59,屏東,31,甲烷,CH4,ppm,202505,2.09
59,屏東,33,細懸浮微粒,PM2.5,μg/m3,202505,10.8
59,屏東,38,相對濕度,RH,%,202505,69
59,屏東,143,小時風速值,WS_HR,m/sec,202505,1.4
60,潮州,1,二氧化硫,SO2,ppb,202505,0.7
60,潮州,2,一氧化碳,CO,ppm,202505,0.16
60,潮州,3,臭氧,O3,ppb,202505,30
60,潮州,4,懸浮微粒,PM10,μg/m3,202505,23
60,潮州,5,氮氧化物,NOx,ppb,202505,5.5
60,潮州,6,一氧化氮,NO,ppb,202505,0.4
60,潮州,7,二氧化氮,NO2,ppb,202505,5
60,潮州,8,總碳氫化物,THC,ppm,202505,2.09
60,潮州,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.01
60,潮州,10,風速,WIND_SPEED,m/sec,202505,1.9
60,潮州,14,溫度,AMB_TEMP,℃,202505,28.9
60,潮州,31,甲烷,CH4,ppm,202505,2.06
60,潮州,33,細懸浮微粒,PM2.5,μg/m3,202505,9.7
60,潮州,38,相對濕度,RH,%,202505,71
60,潮州,143,小時風速值,WS_HR,m/sec,202505,1.6
61,恆春,1,二氧化硫,SO2,ppb,202505,0.7
61,恆春,2,一氧化碳,CO,ppm,202505,0.12
61,恆春,3,臭氧,O3,ppb,202505,38
61,恆春,4,懸浮微粒,PM10,μg/m3,202505,13
61,恆春,5,氮氧化物,NOx,ppb,202505,1.5
61,恆春,6,一氧化氮,NO,ppb,202505,0.7
61,恆春,7,二氧化氮,NO2,ppb,202505,0
61,恆春,10,風速,WIND_SPEED,m/sec,202505,4.6
61,恆春,14,溫度,AMB_TEMP,℃,202505,27.6
61,恆春,33,細懸浮微粒,PM2.5,μg/m3,202505,5.2
61,恆春,38,相對濕度,RH,%,202505,80
61,恆春,143,小時風速值,WS_HR,m/sec,202505,4.4
62,臺東,1,二氧化硫,SO2,ppb,202505,0.5
62,臺東,2,一氧化碳,CO,ppm,202505,0.17
62,臺東,3,臭氧,O3,ppb,202505,33
62,臺東,4,懸浮微粒,PM10,μg/m3,202505,16
62,臺東,5,氮氧化物,NOx,ppb,202505,4.8
62,臺東,6,一氧化氮,NO,ppb,202505,1.4
62,臺東,7,二氧化氮,NO2,ppb,202505,3
62,臺東,8,總碳氫化物,THC,ppm,202505,1.99
62,臺東,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.01
62,臺東,10,風速,WIND_SPEED,m/sec,202505,1.4
62,臺東,14,溫度,AMB_TEMP,℃,202505,26.7
62,臺東,31,甲烷,CH4,ppm,202505,1.97
62,臺東,33,細懸浮微粒,PM2.5,μg/m3,202505,5.9
62,臺東,38,相對濕度,RH,%,202505,83
62,臺東,143,小時風速值,WS_HR,m/sec,202505,1.1
63,花蓮,1,二氧化硫,SO2,ppb,202505,0.5
63,花蓮,2,一氧化碳,CO,ppm,202505,0.2
63,花蓮,3,臭氧,O3,ppb,202505,33
63,花蓮,4,懸浮微粒,PM10,μg/m3,202505,18
63,花蓮,5,氮氧化物,NOx,ppb,202505,4.1
63,花蓮,6,一氧化氮,NO,ppb,202505,0.6
63,花蓮,7,二氧化氮,NO2,ppb,202505,3
63,花蓮,8,總碳氫化物,THC,ppm,202505,1.99
63,花蓮,9,非甲烷碳氫化合物,NMHC,ppm,202505,0
63,花蓮,10,風速,WIND_SPEED,m/sec,202505,1.7
63,花蓮,14,溫度,AMB_TEMP,℃,202505,25.8
63,花蓮,31,甲烷,CH4,ppm,202505,1.98
63,花蓮,33,細懸浮微粒,PM2.5,μg/m3,202505,7.7
63,花蓮,38,相對濕度,RH,%,202505,80
63,花蓮,143,小時風速值,WS_HR,m/sec,202505,1.4
64,陽明,1,二氧化硫,SO2,ppb,202505,0.8
64,陽明,2,一氧化碳,CO,ppm,202505,0.19
64,陽明,3,臭氧,O3,ppb,202505,47
64,陽明,4,懸浮微粒,PM10,μg/m3,202505,18
64,陽明,5,氮氧化物,NOx,ppb,202505,3
64,陽明,6,一氧化氮,NO,ppb,202505,0.5
64,陽明,7,二氧化氮,NO2,ppb,202505,2
64,陽明,10,風速,WIND_SPEED,m/sec,202505,2.1
64,陽明,14,溫度,AMB_TEMP,℃,202505,19.5
64,陽明,33,細懸浮微粒,PM2.5,μg/m3,202505,9.8
64,陽明,38,相對濕度,RH,%,202505,91
65,宜蘭,1,二氧化硫,SO2,ppb,202505,0.5
65,宜蘭,2,一氧化碳,CO,ppm,202505,0.2
65,宜蘭,3,臭氧,O3,ppb,202505,34
65,宜蘭,4,懸浮微粒,PM10,μg/m3,202505,18
65,宜蘭,5,氮氧化物,NOx,ppb,202505,4.5
65,宜蘭,6,一氧化氮,NO,ppb,202505,0.7
65,宜蘭,7,二氧化氮,NO2,ppb,202505,3
65,宜蘭,8,總碳氫化物,THC,ppm,202505,2.02
65,宜蘭,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.01
65,宜蘭,10,風速,WIND_SPEED,m/sec,202505,1.3
65,宜蘭,14,溫度,AMB_TEMP,℃,202505,25.6
65,宜蘭,31,甲烷,CH4,ppm,202505,2
65,宜蘭,33,細懸浮微粒,PM2.5,μg/m3,202505,11.3
65,宜蘭,38,相對濕度,RH,%,202505,80
65,宜蘭,143,小時風速值,WS_HR,m/sec,202505,0.9
66,冬山,1,二氧化硫,SO2,ppb,202505,0.4
66,冬山,2,一氧化碳,CO,ppm,202505,0.2
66,冬山,3,臭氧,O3,ppb,202505,31
66,冬山,4,懸浮微粒,PM10,μg/m3,202505,23
66,冬山,5,氮氧化物,NOx,ppb,202505,6.7
66,冬山,6,一氧化氮,NO,ppb,202505,1.3
66,冬山,7,二氧化氮,NO2,ppb,202505,5
66,冬山,10,風速,WIND_SPEED,m/sec,202505,1.1
66,冬山,14,溫度,AMB_TEMP,℃,202505,25.5
66,冬山,33,細懸浮微粒,PM2.5,μg/m3,202505,10.3
66,冬山,38,相對濕度,RH,%,202505,83
66,冬山,143,小時風速值,WS_HR,m/sec,202505,0.9
67,三重,1,二氧化硫,SO2,ppb,202505,0.9
67,三重,2,一氧化碳,CO,ppm,202505,0.73
67,三重,3,臭氧,O3,ppb,202505,19
67,三重,4,懸浮微粒,PM10,μg/m3,202505,26
67,三重,5,氮氧化物,NOx,ppb,202505,59.8
67,三重,6,一氧化氮,NO,ppb,202505,29.3
67,三重,7,二氧化氮,NO2,ppb,202505,30
67,三重,8,總碳氫化物,THC,ppm,202505,2.4
67,三重,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.19
67,三重,14,溫度,AMB_TEMP,℃,202505,26.8
67,三重,31,甲烷,CH4,ppm,202505,2.19
67,三重,33,細懸浮微粒,PM2.5,μg/m3,202505,16.2
67,三重,38,相對濕度,RH,%,202505,72
68,中壢,1,二氧化硫,SO2,ppb,202505,1.6
68,中壢,2,一氧化碳,CO,ppm,202505,0.68
68,中壢,3,臭氧,O3,ppb,202505,25
68,中壢,4,懸浮微粒,PM10,μg/m3,202505,26
68,中壢,5,氮氧化物,NOx,ppb,202505,38.9
68,中壢,6,一氧化氮,NO,ppb,202505,16
68,中壢,7,二氧化氮,NO2,ppb,202505,22
68,中壢,8,總碳氫化物,THC,ppm,202505,2.27
68,中壢,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.19
68,中壢,10,風速,WIND_SPEED,m/sec,202505,0.6
68,中壢,14,溫度,AMB_TEMP,℃,202505,25.8
68,中壢,31,甲烷,CH4,ppm,202505,2.08
68,中壢,33,細懸浮微粒,PM2.5,μg/m3,202505,14.9
68,中壢,38,相對濕度,RH,%,202505,76
68,中壢,143,小時風速值,WS_HR,m/sec,202505,0.2
69,竹山,1,二氧化硫,SO2,ppb,202505,1
69,竹山,2,一氧化碳,CO,ppm,202505,0.19
69,竹山,3,臭氧,O3,ppb,202505,30
69,竹山,4,懸浮微粒,PM10,μg/m3,202505,27
69,竹山,5,氮氧化物,NOx,ppb,202505,7.2
69,竹山,6,一氧化氮,NO,ppb,202505,0.9
69,竹山,7,二氧化氮,NO2,ppb,202505,6
69,竹山,8,總碳氫化物,THC,ppm,202505,2.04
69,竹山,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.02
69,竹山,10,風速,WIND_SPEED,m/sec,202505,1.3
69,竹山,14,溫度,AMB_TEMP,℃,202505,26.7
69,竹山,31,甲烷,CH4,ppm,202505,2
69,竹山,33,細懸浮微粒,PM2.5,μg/m3,202505,12.7
69,竹山,38,相對濕度,RH,%,202505,78
69,竹山,143,小時風速值,WS_HR,m/sec,202505,1
70,永和,1,二氧化硫,SO2,ppb,202505,0.5
70,永和,2,一氧化碳,CO,ppm,202505,0.46
70,永和,3,臭氧,O3,ppb,202505,34
70,永和,4,懸浮微粒,PM10,μg/m3,202505,24
70,永和,5,氮氧化物,NOx,ppb,202505,18
70,永和,6,一氧化氮,NO,ppb,202505,4.5
