siteid,sitename,itemid,itemname,itemengname,itemunit,monitormonth,concentration
36,南投,10,風速,WIND_SPEED,m/sec,202510,1.4
36,南投,14,溫度,AMB_TEMP,℃,202510,28.1
36,南投,31,甲烷,CH4,ppm,202510,2.02
36,南投,33,細懸浮微粒,PM2.5,μg/m3,202510,15.5
36,南投,38,相對濕度,RH,%,202510,70
36,南投,143,小時風速值,WS_HR,m/sec,202510,1
37,斗六,1,二氧化硫,SO2,ppb,202510,1.4
37,斗六,2,一氧化碳,CO,ppm,202510,0.22
37,斗六,3,臭氧,O3,ppb,202510,38
37,斗六,4,懸浮微粒,PM10,μg/m3,202510,35
37,斗六,5,氮氧化物,NOx,ppb,202510,7.6
37,斗六,6,一氧化氮,NO,ppb,202510,1.1
37,斗六,7,二氧化氮,NO2,ppb,202510,6
37,斗六,8,總碳氫化物,THC,ppm,202510,2.12
37,斗六,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.03
37,斗六,10,風速,WIND_SPEED,m/sec,202510,1.5
37,斗六,14,溫度,AMB_TEMP,℃,202510,28.2
37,斗六,31,甲烷,CH4,ppm,202510,2.08
37,斗六,33,細懸浮微粒,PM2.5,μg/m3,202510,17.2
37,斗六,38,相對濕度,RH,%,202510,78
37,斗六,143,小時風速值,WS_HR,m/sec,202510,1.2
38,崙背,1,二氧化硫,SO2,ppb,202510,1.3
38,崙背,2,一氧化碳,CO,ppm,202510,0.2
38,崙背,3,臭氧,O3,ppb,202510,33
38,崙背,4,懸浮微粒,PM10,μg/m3,202510,44
38,崙背,5,氮氧化物,NOx,ppb,202510,6.9
38,崙背,6,一氧化氮,NO,ppb,202510,0.8
38,崙背,7,二氧化氮,NO2,ppb,202510,6
38,崙背,8,總碳氫化物,THC,ppm,202510,2.33
38,崙背,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.02
38,崙背,10,風速,WIND_SPEED,m/sec,202510,1.3
38,崙背,14,溫度,AMB_TEMP,℃,202510,27.9
38,崙背,31,甲烷,CH4,ppm,202510,2.29
38,崙背,33,細懸浮微粒,PM2.5,μg/m3,202510,17.3
38,崙背,38,相對濕度,RH,%,202510,77
38,崙背,143,小時風速值,WS_HR,m/sec,202510,0.6
39,新港,1,二氧化硫,SO2,ppb,202510,1.7
39,新港,2,一氧化碳,CO,ppm,202510,0.19
39,新港,3,臭氧,O3,ppb,202510,35
39,新港,4,懸浮微粒,PM10,μg/m3,202510,38
39,新港,5,氮氧化物,NOx,ppb,202510,7.2
39,新港,6,一氧化氮,NO,ppb,202510,0.8
39,新港,7,二氧化氮,NO2,ppb,202510,6
39,新港,10,風速,WIND_SPEED,m/sec,202510,2.2
39,新港,14,溫度,AMB_TEMP,℃,202510,28.1
39,新港,33,細懸浮微粒,PM2.5,μg/m3,202510,16.6
39,新港,38,相對濕度,RH,%,202510,80
39,新港,143,小時風速值,WS_HR,m/sec,202510,1.9
40,朴子,1,二氧化硫,SO2,ppb,202510,1
40,朴子,2,一氧化碳,CO,ppm,202510,0.13
40,朴子,3,臭氧,O3,ppb,202510,35
40,朴子,4,懸浮微粒,PM10,μg/m3,202510,41
40,朴子,5,氮氧化物,NOx,ppb,202510,5.7
40,朴子,6,一氧化氮,NO,ppb,202510,0.7
40,朴子,7,二氧化氮,NO2,ppb,202510,5
40,朴子,10,風速,WIND_SPEED,m/sec,202510,1.5
40,朴子,14,溫度,AMB_TEMP,℃,202510,28.1
40,朴子,33,細懸浮微粒,PM2.5,μg/m3,202510,13.9
40,朴子,38,相對濕度,RH,%,202510,78
40,朴子,143,小時風速值,WS_HR,m/sec,202510,1
41,臺西,1,二氧化硫,SO2,ppb,202510,1.2
41,臺西,2,一氧化碳,CO,ppm,202510,0.17
41,臺西,3,臭氧,O3,ppb,202510,38
41,臺西,4,懸浮微粒,PM10,μg/m3,202510,47
41,臺西,5,氮氧化物,NOx,ppb,202510,5.8
41,臺西,6,一氧化氮,NO,ppb,202510,0.9
41,臺西,7,二氧化氮,NO2,ppb,202510,4
41,臺西,8,總碳氫化物,THC,ppm,202510,x
41,臺西,9,非甲烷碳氫化合物,NMHC,ppm,202510,x
41,臺西,10,風速,WIND_SPEED,m/sec,202510,3.8
41,臺西,14,溫度,AMB_TEMP,℃,202510,27.7
41,臺西,31,甲烷,CH4,ppm,202510,x
41,臺西,33,細懸浮微粒,PM2.5,μg/m3,202510,13
41,臺西,38,相對濕度,RH,%,202510,82
41,臺西,143,小時風速值,WS_HR,m/sec,202510,3.5
42,嘉義,1,二氧化硫,SO2,ppb,202510,1.9
42,嘉義,2,一氧化碳,CO,ppm,202510,0.22
42,嘉義,3,臭氧,O3,ppb,202510,35
42,嘉義,4,懸浮微粒,PM10,μg/m3,202510,34
42,嘉義,5,氮氧化物,NOx,ppb,202510,7.7
42,嘉義,6,一氧化氮,NO,ppb,202510,0.7
42,嘉義,7,二氧化氮,NO2,ppb,202510,6
42,嘉義,8,總碳氫化物,THC,ppm,202510,2.08
42,嘉義,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.04
42,嘉義,10,風速,WIND_SPEED,m/sec,202510,1.8
42,嘉義,14,溫度,AMB_TEMP,℃,202510,28.1
42,嘉義,31,甲烷,CH4,ppm,202510,2.02
42,嘉義,33,細懸浮微粒,PM2.5,μg/m3,202510,14.3
42,嘉義,38,相對濕度,RH,%,202510,72
42,嘉義,143,小時風速值,WS_HR,m/sec,202510,1.5
43,新營,1,二氧化硫,SO2,ppb,202510,1.3
43,新營,2,一氧化碳,CO,ppm,202510,0.21
43,新營,3,臭氧,O3,ppb,202510,34
43,新營,4,懸浮微粒,PM10,μg/m3,202510,35
43,新營,5,氮氧化物,NOx,ppb,202510,8
43,新營,6,一氧化氮,NO,ppb,202510,1.3
43,新營,7,二氧化氮,NO2,ppb,202510,6
43,新營,8,總碳氫化物,THC,ppm,202510,2.2
43,新營,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.03
43,新營,10,風速,WIND_SPEED,m/sec,202510,1.8
43,新營,14,溫度,AMB_TEMP,℃,202510,28.5
43,新營,31,甲烷,CH4,ppm,202510,2.16
43,新營,33,細懸浮微粒,PM2.5,μg/m3,202510,13.8
43,新營,38,相對濕度,RH,%,202510,74
43,新營,143,小時風速值,WS_HR,m/sec,202510,1.5
44,善化,1,二氧化硫,SO2,ppb,202510,1.5
44,善化,2,一氧化碳,CO,ppm,202510,0.18
44,善化,3,臭氧,O3,ppb,202510,32
44,善化,4,懸浮微粒,PM10,μg/m3,202510,31
44,善化,5,氮氧化物,NOx,ppb,202510,8.4
44,善化,6,一氧化氮,NO,ppb,202510,1.1
44,善化,7,二氧化氮,NO2,ppb,202510,7
44,善化,10,風速,WIND_SPEED,m/sec,202510,2
44,善化,14,溫度,AMB_TEMP,℃,202510,27.7
44,善化,33,細懸浮微粒,PM2.5,μg/m3,202510,15.9
44,善化,38,相對濕度,RH,%,202510,80
44,善化,143,小時風速值,WS_HR,m/sec,202510,1.9
45,安南,1,二氧化硫,SO2,ppb,202510,0.7
45,安南,2,一氧化碳,CO,ppm,202510,0.24
45,安南,3,臭氧,O3,ppb,202510,37
45,安南,4,懸浮微粒,PM10,μg/m3,202510,35
45,安南,5,氮氧化物,NOx,ppb,202510,8.5
45,安南,6,一氧化氮,NO,ppb,202510,1
45,安南,7,二氧化氮,NO2,ppb,202510,7
45,安南,8,總碳氫化物,THC,ppm,202510,2.15
45,安南,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.07
45,安南,10,風速,WIND_SPEED,m/sec,202510,2
45,安南,14,溫度,AMB_TEMP,℃,202510,29.1
45,安南,31,甲烷,CH4,ppm,202510,2.06
45,安南,33,細懸浮微粒,PM2.5,μg/m3,202510,14.9
45,安南,38,相對濕度,RH,%,202510,69
45,安南,143,小時風速值,WS_HR,m/sec,202510,1.8
46,臺南,1,二氧化硫,SO2,ppb,202510,1.1
46,臺南,2,一氧化碳,CO,ppm,202510,0.22
46,臺南,3,臭氧,O3,ppb,202510,37
46,臺南,4,懸浮微粒,PM10,μg/m3,202510,35
46,臺南,5,氮氧化物,NOx,ppb,202510,9.9
46,臺南,6,一氧化氮,NO,ppb,202510,1
46,臺南,7,二氧化氮,NO2,ppb,202510,8
46,臺南,8,總碳氫化物,THC,ppm,202510,2.09
46,臺南,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.07
46,臺南,10,風速,WIND_SPEED,m/sec,202510,1.9
46,臺南,14,溫度,AMB_TEMP,℃,202510,28.9
46,臺南,31,甲烷,CH4,ppm,202510,2
46,臺南,33,細懸浮微粒,PM2.5,μg/m3,202510,14.8
46,臺南,38,相對濕度,RH,%,202510,71
46,臺南,143,小時風速值,WS_HR,m/sec,202510,1.6
47,美濃,1,二氧化硫,SO2,ppb,202510,0.8
47,美濃,2,一氧化碳,CO,ppm,202510,0.22
47,美濃,3,臭氧,O3,ppb,202510,34
47,美濃,4,懸浮微粒,PM10,μg/m3,202510,29
47,美濃,5,氮氧化物,NOx,ppb,202510,5.3
47,美濃,6,一氧化氮,NO,ppb,202510,0.6
47,美濃,7,二氧化氮,NO2,ppb,202510,4
47,美濃,10,風速,WIND_SPEED,m/sec,202510,0.9
47,美濃,14,溫度,AMB_TEMP,℃,202510,28.6
47,美濃,33,細懸浮微粒,PM2.5,μg/m3,202510,14.1
47,美濃,38,相對濕度,RH,%,202510,75
47,美濃,143,小時風速值,WS_HR,m/sec,202510,0.6
48,橋頭,1,二氧化硫,SO2,ppb,202510,1.3
48,橋頭,2,一氧化碳,CO,ppm,202510,0.23
48,橋頭,3,臭氧,O3,ppb,202510,35
48,橋頭,4,懸浮微粒,PM10,μg/m3,202510,36
48,橋頭,5,氮氧化物,NOx,ppb,202510,10.4
48,橋頭,6,一氧化氮,NO,ppb,202510,1.2
48,橋頭,7,二氧化氮,NO2,ppb,202510,9
48,橋頭,8,總碳氫化物,THC,ppm,202510,2.13
48,橋頭,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.06
48,橋頭,10,風速,WIND_SPEED,m/sec,202510,1.8
48,橋頭,14,溫度,AMB_TEMP,℃,202510,28.3
48,橋頭,31,甲烷,CH4,ppm,202510,2.06
48,橋頭,33,細懸浮微粒,PM2.5,μg/m3,202510,17.6
48,橋頭,38,相對濕度,RH,%,202510,74
48,橋頭,143,小時風速值,WS_HR,m/sec,202510,1.6
49,仁武,1,二氧化硫,SO2,ppb,202510,1.7
49,仁武,2,一氧化碳,CO,ppm,202510,0.26
49,仁武,3,臭氧,O3,ppb,202510,35
49,仁武,4,懸浮微粒,PM10,μg/m3,202510,34
49,仁武,5,氮氧化物,NOx,ppb,202510,12.3
49,仁武,6,一氧化氮,NO,ppb,202510,1.4
49,仁武,7,二氧化氮,NO2,ppb,202510,10
49,仁武,8,總碳氫化物,THC,ppm,202510,2.1
49,仁武,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.09
49,仁武,10,風速,WIND_SPEED,m/sec,202510,1.6
49,仁武,14,溫度,AMB_TEMP,℃,202510,28.7
49,仁武,31,甲烷,CH4,ppm,202510,2
49,仁武,33,細懸浮微粒,PM2.5,μg/m3,202510,16.2
49,仁武,38,相對濕度,RH,%,202510,74
49,仁武,143,小時風速值,WS_HR,m/sec,202510,1.4
50,鳳山,1,二氧化硫,SO2,ppb,202510,1.5
50,鳳山,2,一氧化碳,CO,ppm,202510,0.4
50,鳳山,3,臭氧,O3,ppb,202510,33
50,鳳山,4,懸浮微粒,PM10,μg/m3,202510,35
50,鳳山,5,氮氧化物,NOx,ppb,202510,10.5
50,鳳山,6,一氧化氮,NO,ppb,202510,1.1
50,鳳山,7,二氧化氮,NO2,ppb,202510,9
50,鳳山,8,總碳氫化物,THC,ppm,202510,2.24
50,鳳山,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.14
50,鳳山,10,風速,WIND_SPEED,m/sec,202510,0.7
50,鳳山,14,溫度,AMB_TEMP,℃,202510,29.8
50,鳳山,31,甲烷,CH4,ppm,202510,2.1
50,鳳山,33,細懸浮微粒,PM2.5,μg/m3,202510,17.4
50,鳳山,38,相對濕度,RH,%,202510,74
50,鳳山,143,小時風速值,WS_HR,m/sec,202510,0.4
51,大寮,1,二氧化硫,SO2,ppb,202510,1.6
51,大寮,2,一氧化碳,CO,ppm,202510,0.26
51,大寮,3,臭氧,O3,ppb,202510,30
51,大寮,4,懸浮微粒,PM10,μg/m3,202510,43
51,大寮,5,氮氧化物,NOx,ppb,202510,11.6
51,大寮,6,一氧化氮,NO,ppb,202510,1.3
51,大寮,7,二氧化氮,NO2,ppb,202510,10
51,大寮,8,總碳氫化物,THC,ppm,202510,2.24
51,大寮,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.08
51,大寮,10,風速,WIND_SPEED,m/sec,202510,1
51,大寮,14,溫度,AMB_TEMP,℃,202510,28.7
51,大寮,31,甲烷,CH4,ppm,202510,2.15
51,大寮,33,細懸浮微粒,PM2.5,μg/m3,202510,20.6
51,大寮,38,相對濕度,RH,%,202510,78
51,大寮,143,小時風速值,WS_HR,m/sec,202510,0.8
52,林園,1,二氧化硫,SO2,ppb,202510,1.6
52,林園,2,一氧化碳,CO,ppm,202510,0.22
52,林園,3,臭氧,O3,ppb,202510,38
52,林園,4,懸浮微粒,PM10,μg/m3,202510,39
52,林園,5,氮氧化物,NOx,ppb,202510,6.9
52,林園,6,一氧化氮,NO,ppb,202510,0.7
52,林園,7,二氧化氮,NO2,ppb,202510,6
52,林園,8,總碳氫化物,THC,ppm,202510,2.18
52,林園,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.08
52,林園,10,風速,WIND_SPEED,m/sec,202510,1.5
52,林園,14,溫度,AMB_TEMP,℃,202510,29
52,林園,31,甲烷,CH4,ppm,202510,2.09
52,林園,33,細懸浮微粒,PM2.5,μg/m3,202510,16.8
52,林園,38,相對濕度,RH,%,202510,78
52,林園,143,小時風速值,WS_HR,m/sec,202510,1.3
53,楠梓,1,二氧化硫,SO2,ppb,202510,1.3
53,楠梓,2,一氧化碳,CO,ppm,202510,0.24
53,楠梓,3,臭氧,O3,ppb,202510,34
53,楠梓,4,懸浮微粒,PM10,μg/m3,202510,41
53,楠梓,5,氮氧化物,NOx,ppb,202510,11.9
53,楠梓,6,一氧化氮,NO,ppb,202510,1.3
53,楠梓,7,二氧化氮,NO2,ppb,202510,10
53,楠梓,8,總碳氫化物,THC,ppm,202510,2.16
53,楠梓,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.08
53,楠梓,10,風速,WIND_SPEED,m/sec,202510,1.2
53,楠梓,14,溫度,AMB_TEMP,℃,202510,28.8
53,楠梓,31,甲烷,CH4,ppm,202510,2.08
53,楠梓,33,細懸浮微粒,PM2.5,μg/m3,202510,16.5
53,楠梓,38,相對濕度,RH,%,202510,73
53,楠梓,143,小時風速值,WS_HR,m/sec,202510,0.9
54,左營,1,二氧化硫,SO2,ppb,202510,1.2
54,左營,2,一氧化碳,CO,ppm,202510,0.26
54,左營,3,臭氧,O3,ppb,202510,36
54,左營,4,懸浮微粒,PM10,μg/m3,202510,36
54,左營,5,氮氧化物,NOx,ppb,202510,10.2
54,左營,6,一氧化氮,NO,ppb,202510,1.1
54,左營,7,二氧化氮,NO2,ppb,202510,9
54,左營,8,總碳氫化物,THC,ppm,202510,2.06
54,左營,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.06
54,左營,10,風速,WIND_SPEED,m/sec,202510,1.7
54,左營,14,溫度,AMB_TEMP,℃,202510,28.7
54,左營,31,甲烷,CH4,ppm,202510,2
54,左營,33,細懸浮微粒,PM2.5,μg/m3,202510,16.2
54,左營,38,相對濕度,RH,%,202510,73
54,左營,143,小時風速值,WS_HR,m/sec,202510,1.5
56,前金,1,二氧化硫,SO2,ppb,202510,1
56,前金,2,一氧化碳,CO,ppm,202510,0.25
56,前金,3,臭氧,O3,ppb,202510,37
56,前金,4,懸浮微粒,PM10,μg/m3,202510,37
56,前金,5,氮氧化物,NOx,ppb,202510,10.3
56,前金,6,一氧化氮,NO,ppb,202510,1
56,前金,7,二氧化氮,NO2,ppb,202510,9
56,前金,8,總碳氫化物,THC,ppm,202510,2.04
56,前金,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.05
56,前金,10,風速,WIND_SPEED,m/sec,202510,2.2
56,前金,14,溫度,AMB_TEMP,℃,202510,28.9
56,前金,31,甲烷,CH4,ppm,202510,1.98
56,前金,33,細懸浮微粒,PM2.5,μg/m3,202510,14.9
56,前金,38,相對濕度,RH,%,202510,81
56,前金,143,小時風速值,WS_HR,m/sec,202510,1.9
57,前鎮,1,二氧化硫,SO2,ppb,202510,1.5
57,前鎮,2,一氧化碳,CO,ppm,202510,0.3
57,前鎮,3,臭氧,O3,ppb,202510,35
57,前鎮,4,懸浮微粒,PM10,μg/m3,202510,39
57,前鎮,5,氮氧化物,NOx,ppb,202510,14.7
57,前鎮,6,一氧化氮,NO,ppb,202510,2.2
57,前鎮,7,二氧化氮,NO2,ppb,202510,12
57,前鎮,8,總碳氫化物,THC,ppm,202510,2.14
57,前鎮,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.1
57,前鎮,10,風速,WIND_SPEED,m/sec,202510,1.3
57,前鎮,14,溫度,AMB_TEMP,℃,202510,29.1
57,前鎮,31,甲烷,CH4,ppm,202510,2.04
57,前鎮,33,細懸浮微粒,PM2.5,μg/m3,202510,14.8
57,前鎮,38,相對濕度,RH,%,202510,74
57,前鎮,143,小時風速值,WS_HR,m/sec,202510,1
58,小港,1,二氧化硫,SO2,ppb,202510,1.7
58,小港,2,一氧化碳,CO,ppm,202510,0.25
58,小港,3,臭氧,O3,ppb,202510,32
58,小港,4,懸浮微粒,PM10,μg/m3,202510,35
58,小港,5,氮氧化物,NOx,ppb,202510,17.3
58,小港,6,一氧化氮,NO,ppb,202510,2.3
58,小港,7,二氧化氮,NO2,ppb,202510,14
58,小港,8,總碳氫化物,THC,ppm,202510,2.2
58,小港,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.09
58,小港,10,風速,WIND_SPEED,m/sec,202510,1.7
58,小港,14,溫度,AMB_TEMP,℃,202510,29.4
58,小港,31,甲烷,CH4,ppm,202510,2.1
58,小港,33,細懸浮微粒,PM2.5,μg/m3,202510,18
58,小港,38,相對濕度,RH,%,202510,75
58,小港,143,小時風速值,WS_HR,m/sec,202510,1.4
59,屏東,1,二氧化硫,SO2,ppb,202510,1.2
59,屏東,2,一氧化碳,CO,ppm,202510,0.28
59,屏東,3,臭氧,O3,ppb,202510,36
59,屏東,4,懸浮微粒,PM10,μg/m3,202510,38
59,屏東,5,氮氧化物,NOx,ppb,202510,9.5
59,屏東,6,一氧化氮,NO,ppb,202510,0.9
59,屏東,7,二氧化氮,NO2,ppb,202510,8
59,屏東,8,總碳氫化物,THC,ppm,202510,2.21
59,屏東,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.06
59,屏東,10,風速,WIND_SPEED,m/sec,202510,1.5
59,屏東,14,溫度,AMB_TEMP,℃,202510,29.4
59,屏東,31,甲烷,CH4,ppm,202510,2.14
59,屏東,33,細懸浮微粒,PM2.5,μg/m3,202510,16.2
59,屏東,38,相對濕度,RH,%,202510,74
59,屏東,143,小時風速值,WS_HR,m/sec,202510,1.2
60,潮州,1,二氧化硫,SO2,ppb,202510,0.9
60,潮州,2,一氧化碳,CO,ppm,202510,0.22
60,潮州,3,臭氧,O3,ppb,202510,34
60,潮州,4,懸浮微粒,PM10,μg/m3,202510,34
60,潮州,5,氮氧化物,NOx,ppb,202510,5.9
60,潮州,6,一氧化氮,NO,ppb,202510,0.7
60,潮州,7,二氧化氮,NO2,ppb,202510,5
60,潮州,8,總碳氫化物,THC,ppm,202510,2.13
60,潮州,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.03
60,潮州,10,風速,WIND_SPEED,m/sec,202510,1.3
60,潮州,14,溫度,AMB_TEMP,℃,202510,28.2
60,潮州,31,甲烷,CH4,ppm,202510,2.09
60,潮州,33,細懸浮微粒,PM2.5,μg/m3,202510,16
60,潮州,38,相對濕度,RH,%,202510,80
60,潮州,143,小時風速值,WS_HR,m/sec,202510,1.1
61,恆春,1,二氧化硫,SO2,ppb,202510,0.5
61,恆春,2,一氧化碳,CO,ppm,202510,0.1
61,恆春,3,臭氧,O3,ppb,202510,29
61,恆春,4,懸浮微粒,PM10,μg/m3,202510,12
61,恆春,5,氮氧化物,NOx,ppb,202510,1.3
61,恆春,6,一氧化氮,NO,ppb,202510,0.6
61,恆春,7,二氧化氮,NO2,ppb,202510,0
61,恆春,10,風速,WIND_SPEED,m/sec,202510,6
61,恆春,14,溫度,AMB_TEMP,℃,202510,27.4
61,恆春,33,細懸浮微粒,PM2.5,μg/m3,202510,5.4
61,恆春,38,相對濕度,RH,%,202510,78
61,恆春,143,小時風速值,WS_HR,m/sec,202510,5.8
62,臺東,1,二氧化硫,SO2,ppb,202510,1
62,臺東,2,一氧化碳,CO,ppm,202510,0.13
62,臺東,3,臭氧,O3,ppb,202510,24
62,臺東,4,懸浮微粒,PM10,μg/m3,202510,21
62,臺東,5,氮氧化物,NOx,ppb,202510,3.9
62,臺東,6,一氧化氮,NO,ppb,202510,1.2
62,臺東,7,二氧化氮,NO2,ppb,202510,2
62,臺東,8,總碳氫化物,THC,ppm,202510,1.97
62,臺東,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.01
62,臺東,10,風速,WIND_SPEED,m/sec,202510,1.7
62,臺東,14,溫度,AMB_TEMP,℃,202510,27.6
62,臺東,31,甲烷,CH4,ppm,202510,1.95
62,臺東,33,細懸浮微粒,PM2.5,μg/m3,202510,5.8
62,臺東,38,相對濕度,RH,%,202510,81
62,臺東,143,小時風速值,WS_HR,m/sec,202510,1.3
63,花蓮,1,二氧化硫,SO2,ppb,202510,0.8
63,花蓮,2,一氧化碳,CO,ppm,202510,0.17
63,花蓮,3,臭氧,O3,ppb,202510,23
63,花蓮,4,懸浮微粒,PM10,μg/m3,202510,13
63,花蓮,5,氮氧化物,NOx,ppb,202510,4.3
63,花蓮,6,一氧化氮,NO,ppb,202510,0.9
63,花蓮,7,二氧化氮,NO2,ppb,202510,3
63,花蓮,8,總碳氫化物,THC,ppm,202510,2
63,花蓮,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.01
63,花蓮,10,風速,WIND_SPEED,m/sec,202510,1.9
63,花蓮,14,溫度,AMB_TEMP,℃,202510,27.4
63,花蓮,31,甲烷,CH4,ppm,202510,2
63,花蓮,33,細懸浮微粒,PM2.5,μg/m3,202510,6.1
63,花蓮,38,相對濕度,RH,%,202510,77
63,花蓮,143,小時風速值,WS_HR,m/sec,202510,1.5
64,陽明,1,二氧化硫,SO2,ppb,202510,1.3
64,陽明,2,一氧化碳,CO,ppm,202510,0.14
64,陽明,3,臭氧,O3,ppb,202510,36
64,陽明,4,懸浮微粒,PM10,μg/m3,202510,9
64,陽明,5,氮氧化物,NOx,ppb,202510,2.1
64,陽明,6,一氧化氮,NO,ppb,202510,0.5
64,陽明,7,二氧化氮,NO2,ppb,202510,1
64,陽明,10,風速,WIND_SPEED,m/sec,202510,3
64,陽明,14,溫度,AMB_TEMP,℃,202510,21.1
64,陽明,33,細懸浮微粒,PM2.5,μg/m3,202510,3.8
64,陽明,38,相對濕度,RH,%,202510,93
65,宜蘭,1,二氧化硫,SO2,ppb,202510,0.6
65,宜蘭,2,一氧化碳,CO,ppm,202510,0.15
65,宜蘭,3,臭氧,O3,ppb,202510,24
65,宜蘭,4,懸浮微粒,PM10,μg/m3,202510,9
65,宜蘭,5,氮氧化物,NOx,ppb,202510,3.2
65,宜蘭,6,一氧化氮,NO,ppb,202510,0.7
65,宜蘭,7,二氧化氮,NO2,ppb,202510,2
65,宜蘭,8,總碳氫化物,THC,ppm,202510,2.02
65,宜蘭,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.01
65,宜蘭,10,風速,WIND_SPEED,m/sec,202510,1.3
65,宜蘭,14,溫度,AMB_TEMP,℃,202510,26.6
65,宜蘭,31,甲烷,CH4,ppm,202510,2.02
65,宜蘭,33,細懸浮微粒,PM2.5,μg/m3,202510,6.7
65,宜蘭,38,相對濕度,RH,%,202510,83
65,宜蘭,143,小時風速值,WS_HR,m/sec,202510,0.9
66,冬山,1,二氧化硫,SO2,ppb,202510,0.7
66,冬山,2,一氧化碳,CO,ppm,202510,0.17
66,冬山,3,臭氧,O3,ppb,202510,25
66,冬山,4,懸浮微粒,PM10,μg/m3,202510,14
66,冬山,5,氮氧化物,NOx,ppb,202510,7
66,冬山,6,一氧化氮,NO,ppb,202510,1.6
66,冬山,7,二氧化氮,NO2,ppb,202510,5
66,冬山,10,風速,WIND_SPEED,m/sec,202510,1.5
66,冬山,14,溫度,AMB_TEMP,℃,202510,26.5
66,冬山,33,細懸浮微粒,PM2.5,μg/m3,202510,6.6
66,冬山,38,相對濕度,RH,%,202510,82
66,冬山,143,小時風速值,WS_HR,m/sec,202510,1.2
67,三重,1,二氧化硫,SO2,ppb,202510,1
67,三重,2,一氧化碳,CO,ppm,202510,0.68
67,三重,3,臭氧,O3,ppb,202510,13
67,三重,4,懸浮微粒,PM10,μg/m3,202510,18
67,三重,5,氮氧化物,NOx,ppb,202510,56.3
67,三重,6,一氧化氮,NO,ppb,202510,32.1
67,三重,7,二氧化氮,NO2,ppb,202510,24
67,三重,8,總碳氫化物,THC,ppm,202510,2.31
67,三重,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.18
67,三重,14,溫度,AMB_TEMP,℃,202510,28.1
67,三重,31,甲烷,CH4,ppm,202510,2.12
67,三重,33,細懸浮微粒,PM2.5,μg/m3,202510,10.9
67,三重,38,相對濕度,RH,%,202510,72
68,中壢,1,二氧化硫,SO2,ppb,202510,1
68,中壢,2,一氧化碳,CO,ppm,202510,0.55
68,中壢,3,臭氧,O3,ppb,202510,23
68,中壢,4,懸浮微粒,PM10,μg/m3,202510,25
68,中壢,5,氮氧化物,NOx,ppb,202510,29.4
68,中壢,6,一氧化氮,NO,ppb,202510,12
68,中壢,7,二氧化氮,NO2,ppb,202510,17
68,中壢,8,總碳氫化物,THC,ppm,202510,2.22
68,中壢,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.14
68,中壢,10,風速,WIND_SPEED,m/sec,202510,0.7
68,中壢,14,溫度,AMB_TEMP,℃,202510,26.9
68,中壢,31,甲烷,CH4,ppm,202510,2.06
68,中壢,33,細懸浮微粒,PM2.5,μg/m3,202510,12
68,中壢,38,相對濕度,RH,%,202510,76
68,中壢,143,小時風速值,WS_HR,m/sec,202510,0.3
69,竹山,1,二氧化硫,SO2,ppb,202510,1.4
69,竹山,2,一氧化碳,CO,ppm,202510,0.2
69,竹山,3,臭氧,O3,ppb,202510,34
69,竹山,4,懸浮微粒,PM10,μg/m3,202510,30
69,竹山,5,氮氧化物,NOx,ppb,202510,7.5
69,竹山,6,一氧化氮,NO,ppb,202510,0.9
69,竹山,7,二氧化氮,NO2,ppb,202510,6
69,竹山,8,總碳氫化物,THC,ppm,202510,2.06
69,竹山,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.03
69,竹山,10,風速,WIND_SPEED,m/sec,202510,1.3
69,竹山,14,溫度,AMB_TEMP,℃,202510,27.7
69,竹山,31,甲烷,CH4,ppm,202510,2.02
69,竹山,33,細懸浮微粒,PM2.5,μg/m3,202510,16.6
69,竹山,38,相對濕度,RH,%,202510,67
69,竹山,143,小時風速值,WS_HR,m/sec,202510,1
70,永和,1,二氧化硫,SO2,ppb,202510,0.8
70,永和,2,一氧化碳,CO,ppm,202510,0.35
70,永和,3,臭氧,O3,ppb,202510,24
70,永和,4,懸浮微粒,PM10,μg/m3,202510,18
70,永和,5,氮氧化物,NOx,ppb,202510,16.5
