siteid,sitename,itemid,itemname,itemengname,itemunit,monitormonth,concentration
36,南投,10,風速,WIND_SPEED,m/sec,202509,1.2
36,南投,14,溫度,AMB_TEMP,℃,202509,29
36,南投,31,甲烷,CH4,ppm,202509,1.99
36,南投,33,細懸浮微粒,PM2.5,μg/m3,202509,12
36,南投,38,相對濕度,RH,%,202509,74
36,南投,143,小時風速值,WS_HR,m/sec,202509,0.9
37,斗六,1,二氧化硫,SO2,ppb,202509,1.4
37,斗六,2,一氧化碳,CO,ppm,202509,0.17
37,斗六,3,臭氧,O3,ppb,202509,29
37,斗六,4,懸浮微粒,PM10,μg/m3,202509,27
37,斗六,5,氮氧化物,NOx,ppb,202509,6.3
37,斗六,6,一氧化氮,NO,ppb,202509,1.1
37,斗六,7,二氧化氮,NO2,ppb,202509,5
37,斗六,8,總碳氫化物,THC,ppm,202509,2.04
37,斗六,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.02
37,斗六,10,風速,WIND_SPEED,m/sec,202509,1.3
37,斗六,14,溫度,AMB_TEMP,℃,202509,29.4
37,斗六,31,甲烷,CH4,ppm,202509,2
37,斗六,33,細懸浮微粒,PM2.5,μg/m3,202509,13
37,斗六,38,相對濕度,RH,%,202509,80
37,斗六,143,小時風速值,WS_HR,m/sec,202509,1
38,崙背,1,二氧化硫,SO2,ppb,202509,1.1
38,崙背,2,一氧化碳,CO,ppm,202509,0.16
38,崙背,3,臭氧,O3,ppb,202509,25
38,崙背,4,懸浮微粒,PM10,μg/m3,202509,26
38,崙背,5,氮氧化物,NOx,ppb,202509,6.7
38,崙背,6,一氧化氮,NO,ppb,202509,1
38,崙背,7,二氧化氮,NO2,ppb,202509,5
38,崙背,8,總碳氫化物,THC,ppm,202509,2.31
38,崙背,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.03
38,崙背,10,風速,WIND_SPEED,m/sec,202509,0.9
38,崙背,14,溫度,AMB_TEMP,℃,202509,29.5
38,崙背,31,甲烷,CH4,ppm,202509,2.27
38,崙背,33,細懸浮微粒,PM2.5,μg/m3,202509,13.4
38,崙背,38,相對濕度,RH,%,202509,78
38,崙背,143,小時風速值,WS_HR,m/sec,202509,0.7
39,新港,1,二氧化硫,SO2,ppb,202509,2.5
39,新港,2,一氧化碳,CO,ppm,202509,0.16
39,新港,3,臭氧,O3,ppb,202509,27
39,新港,4,懸浮微粒,PM10,μg/m3,202509,25
39,新港,5,氮氧化物,NOx,ppb,202509,7.4
39,新港,6,一氧化氮,NO,ppb,202509,1
39,新港,7,二氧化氮,NO2,ppb,202509,6
39,新港,10,風速,WIND_SPEED,m/sec,202509,1.4
39,新港,14,溫度,AMB_TEMP,℃,202509,29.6
39,新港,33,細懸浮微粒,PM2.5,μg/m3,202509,11.7
39,新港,38,相對濕度,RH,%,202509,83
39,新港,143,小時風速值,WS_HR,m/sec,202509,1.1
40,朴子,1,二氧化硫,SO2,ppb,202509,0.9
40,朴子,2,一氧化碳,CO,ppm,202509,0.11
40,朴子,3,臭氧,O3,ppb,202509,25
40,朴子,4,懸浮微粒,PM10,μg/m3,202509,24
40,朴子,5,氮氧化物,NOx,ppb,202509,6
40,朴子,6,一氧化氮,NO,ppb,202509,1.6
40,朴子,7,二氧化氮,NO2,ppb,202509,4
40,朴子,10,風速,WIND_SPEED,m/sec,202509,1.2
40,朴子,14,溫度,AMB_TEMP,℃,202509,29.7
40,朴子,33,細懸浮微粒,PM2.5,μg/m3,202509,11.8
40,朴子,38,相對濕度,RH,%,202509,78
40,朴子,143,小時風速值,WS_HR,m/sec,202509,0.9
41,臺西,1,二氧化硫,SO2,ppb,202509,1
41,臺西,2,一氧化碳,CO,ppm,202509,0.14
41,臺西,3,臭氧,O3,ppb,202509,28
41,臺西,4,懸浮微粒,PM10,μg/m3,202509,26
41,臺西,5,氮氧化物,NOx,ppb,202509,5.7
41,臺西,6,一氧化氮,NO,ppb,202509,1
41,臺西,7,二氧化氮,NO2,ppb,202509,4
41,臺西,8,總碳氫化物,THC,ppm,202509,2.25
41,臺西,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.13
41,臺西,10,風速,WIND_SPEED,m/sec,202509,1.8
41,臺西,14,溫度,AMB_TEMP,℃,202509,29.5
41,臺西,31,甲烷,CH4,ppm,202509,2.11
41,臺西,33,細懸浮微粒,PM2.5,μg/m3,202509,10.2
41,臺西,38,相對濕度,RH,%,202509,81
41,臺西,143,小時風速值,WS_HR,m/sec,202509,1.5
42,嘉義,1,二氧化硫,SO2,ppb,202509,1.5
42,嘉義,2,一氧化碳,CO,ppm,202509,0.17
42,嘉義,3,臭氧,O3,ppb,202509,26
42,嘉義,4,懸浮微粒,PM10,μg/m3,202509,19
42,嘉義,5,氮氧化物,NOx,ppb,202509,6
42,嘉義,6,一氧化氮,NO,ppb,202509,0.8
42,嘉義,7,二氧化氮,NO2,ppb,202509,5
42,嘉義,8,總碳氫化物,THC,ppm,202509,2
42,嘉義,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.03
42,嘉義,10,風速,WIND_SPEED,m/sec,202509,1.3
42,嘉義,14,溫度,AMB_TEMP,℃,202509,29
42,嘉義,31,甲烷,CH4,ppm,202509,1.96
42,嘉義,33,細懸浮微粒,PM2.5,μg/m3,202509,8.7
42,嘉義,38,相對濕度,RH,%,202509,76
42,嘉義,143,小時風速值,WS_HR,m/sec,202509,1
43,新營,1,二氧化硫,SO2,ppb,202509,0.9
43,新營,2,一氧化碳,CO,ppm,202509,0.17
43,新營,3,臭氧,O3,ppb,202509,24
43,新營,4,懸浮微粒,PM10,μg/m3,202509,22
43,新營,5,氮氧化物,NOx,ppb,202509,7.2
43,新營,6,一氧化氮,NO,ppb,202509,1.5
43,新營,7,二氧化氮,NO2,ppb,202509,5
43,新營,8,總碳氫化物,THC,ppm,202509,2.24
43,新營,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.03
43,新營,10,風速,WIND_SPEED,m/sec,202509,1.3
43,新營,14,溫度,AMB_TEMP,℃,202509,29.6
43,新營,31,甲烷,CH4,ppm,202509,2.2
43,新營,33,細懸浮微粒,PM2.5,μg/m3,202509,8.8
43,新營,38,相對濕度,RH,%,202509,75
43,新營,143,小時風速值,WS_HR,m/sec,202509,1
44,善化,1,二氧化硫,SO2,ppb,202509,1.3
44,善化,2,一氧化碳,CO,ppm,202509,0.13
44,善化,3,臭氧,O3,ppb,202509,22
44,善化,4,懸浮微粒,PM10,μg/m3,202509,17
44,善化,5,氮氧化物,NOx,ppb,202509,7.1
44,善化,6,一氧化氮,NO,ppb,202509,1.5
44,善化,7,二氧化氮,NO2,ppb,202509,5
44,善化,10,風速,WIND_SPEED,m/sec,202509,1.5
44,善化,14,溫度,AMB_TEMP,℃,202509,28.5
44,善化,33,細懸浮微粒,PM2.5,μg/m3,202509,10.3
44,善化,38,相對濕度,RH,%,202509,86
44,善化,143,小時風速值,WS_HR,m/sec,202509,1.3
45,安南,1,二氧化硫,SO2,ppb,202509,0.6
45,安南,2,一氧化碳,CO,ppm,202509,0.2
45,安南,3,臭氧,O3,ppb,202509,24
45,安南,4,懸浮微粒,PM10,μg/m3,202509,22
45,安南,5,氮氧化物,NOx,ppb,202509,9.4
45,安南,6,一氧化氮,NO,ppb,202509,1.9
45,安南,7,二氧化氮,NO2,ppb,202509,7
45,安南,8,總碳氫化物,THC,ppm,202509,2.09
45,安南,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.09
45,安南,10,風速,WIND_SPEED,m/sec,202509,1.4
45,安南,14,溫度,AMB_TEMP,℃,202509,30.1
45,安南,31,甲烷,CH4,ppm,202509,1.98
45,安南,33,細懸浮微粒,PM2.5,μg/m3,202509,10.2
45,安南,38,相對濕度,RH,%,202509,71
45,安南,143,小時風速值,WS_HR,m/sec,202509,1.3
46,臺南,1,二氧化硫,SO2,ppb,202509,0.7
46,臺南,2,一氧化碳,CO,ppm,202509,0.19
46,臺南,3,臭氧,O3,ppb,202509,25
46,臺南,4,懸浮微粒,PM10,μg/m3,202509,20
46,臺南,5,氮氧化物,NOx,ppb,202509,9.3
46,臺南,6,一氧化氮,NO,ppb,202509,1.6
46,臺南,7,二氧化氮,NO2,ppb,202509,7
46,臺南,8,總碳氫化物,THC,ppm,202509,2.02
46,臺南,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.07
46,臺南,10,風速,WIND_SPEED,m/sec,202509,1.5
46,臺南,14,溫度,AMB_TEMP,℃,202509,29.9
46,臺南,31,甲烷,CH4,ppm,202509,1.94
46,臺南,33,細懸浮微粒,PM2.5,μg/m3,202509,8.9
46,臺南,38,相對濕度,RH,%,202509,72
46,臺南,143,小時風速值,WS_HR,m/sec,202509,1.2
47,美濃,1,二氧化硫,SO2,ppb,202509,0.7
47,美濃,2,一氧化碳,CO,ppm,202509,0.16
47,美濃,3,臭氧,O3,ppb,202509,24
47,美濃,4,懸浮微粒,PM10,μg/m3,202509,18
47,美濃,5,氮氧化物,NOx,ppb,202509,3.8
47,美濃,6,一氧化氮,NO,ppb,202509,0.7
47,美濃,7,二氧化氮,NO2,ppb,202509,3
47,美濃,10,風速,WIND_SPEED,m/sec,202509,0.8
47,美濃,14,溫度,AMB_TEMP,℃,202509,28.5
47,美濃,33,細懸浮微粒,PM2.5,μg/m3,202509,7.3
47,美濃,38,相對濕度,RH,%,202509,77
47,美濃,143,小時風速值,WS_HR,m/sec,202509,0.6
48,橋頭,1,二氧化硫,SO2,ppb,202509,1
48,橋頭,2,一氧化碳,CO,ppm,202509,0.17
48,橋頭,3,臭氧,O3,ppb,202509,24
48,橋頭,4,懸浮微粒,PM10,μg/m3,202509,23
48,橋頭,5,氮氧化物,NOx,ppb,202509,9.3
48,橋頭,6,一氧化氮,NO,ppb,202509,1.6
48,橋頭,7,二氧化氮,NO2,ppb,202509,7
48,橋頭,8,總碳氫化物,THC,ppm,202509,2.06
48,橋頭,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.05
48,橋頭,10,風速,WIND_SPEED,m/sec,202509,1.7
48,橋頭,14,溫度,AMB_TEMP,℃,202509,28.9
48,橋頭,31,甲烷,CH4,ppm,202509,1.99
48,橋頭,33,細懸浮微粒,PM2.5,μg/m3,202509,11.3
48,橋頭,38,相對濕度,RH,%,202509,76
48,橋頭,143,小時風速值,WS_HR,m/sec,202509,1.5
49,仁武,1,二氧化硫,SO2,ppb,202509,1.4
49,仁武,2,一氧化碳,CO,ppm,202509,0.2
49,仁武,3,臭氧,O3,ppb,202509,24
49,仁武,4,懸浮微粒,PM10,μg/m3,202509,21
49,仁武,5,氮氧化物,NOx,ppb,202509,10.3
49,仁武,6,一氧化氮,NO,ppb,202509,1.7
49,仁武,7,二氧化氮,NO2,ppb,202509,8
49,仁武,8,總碳氫化物,THC,ppm,202509,2
49,仁武,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.07
49,仁武,10,風速,WIND_SPEED,m/sec,202509,1.6
49,仁武,14,溫度,AMB_TEMP,℃,202509,29.3
49,仁武,31,甲烷,CH4,ppm,202509,1.91
49,仁武,33,細懸浮微粒,PM2.5,μg/m3,202509,9.9
49,仁武,38,相對濕度,RH,%,202509,77
49,仁武,143,小時風速值,WS_HR,m/sec,202509,1.3
50,鳳山,1,二氧化硫,SO2,ppb,202509,1.4
50,鳳山,2,一氧化碳,CO,ppm,202509,0.32
50,鳳山,3,臭氧,O3,ppb,202509,23
50,鳳山,4,懸浮微粒,PM10,μg/m3,202509,22
50,鳳山,5,氮氧化物,NOx,ppb,202509,9.8
50,鳳山,6,一氧化氮,NO,ppb,202509,1.8
50,鳳山,7,二氧化氮,NO2,ppb,202509,7
50,鳳山,8,總碳氫化物,THC,ppm,202509,2.15
50,鳳山,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.12
50,鳳山,10,風速,WIND_SPEED,m/sec,202509,0.6
50,鳳山,14,溫度,AMB_TEMP,℃,202509,30.2
50,鳳山,31,甲烷,CH4,ppm,202509,2
50,鳳山,33,細懸浮微粒,PM2.5,μg/m3,202509,12.6
50,鳳山,38,相對濕度,RH,%,202509,77
50,鳳山,143,小時風速值,WS_HR,m/sec,202509,0.4
51,大寮,1,二氧化硫,SO2,ppb,202509,1.4
51,大寮,2,一氧化碳,CO,ppm,202509,0.2
51,大寮,3,臭氧,O3,ppb,202509,21
51,大寮,4,懸浮微粒,PM10,μg/m3,202509,30
51,大寮,5,氮氧化物,NOx,ppb,202509,10.8
51,大寮,6,一氧化氮,NO,ppb,202509,1.9
51,大寮,7,二氧化氮,NO2,ppb,202509,8
51,大寮,8,總碳氫化物,THC,ppm,202509,2.18
51,大寮,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.08
51,大寮,10,風速,WIND_SPEED,m/sec,202509,1
51,大寮,14,溫度,AMB_TEMP,℃,202509,29
51,大寮,31,甲烷,CH4,ppm,202509,2.09
51,大寮,33,細懸浮微粒,PM2.5,μg/m3,202509,13.7
51,大寮,38,相對濕度,RH,%,202509,82
51,大寮,143,小時風速值,WS_HR,m/sec,202509,0.8
52,林園,1,二氧化硫,SO2,ppb,202509,1.4
52,林園,2,一氧化碳,CO,ppm,202509,0.16
52,林園,3,臭氧,O3,ppb,202509,26
52,林園,4,懸浮微粒,PM10,μg/m3,202509,26
52,林園,5,氮氧化物,NOx,ppb,202509,5.5
52,林園,6,一氧化氮,NO,ppb,202509,0.9
52,林園,7,二氧化氮,NO2,ppb,202509,4
52,林園,8,總碳氫化物,THC,ppm,202509,2.14
52,林園,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.06
52,林園,10,風速,WIND_SPEED,m/sec,202509,1.7
52,林園,14,溫度,AMB_TEMP,℃,202509,29.3
52,林園,31,甲烷,CH4,ppm,202509,2.08
52,林園,33,細懸浮微粒,PM2.5,μg/m3,202509,10.1
52,林園,38,相對濕度,RH,%,202509,80
52,林園,143,小時風速值,WS_HR,m/sec,202509,1.5
53,楠梓,1,二氧化硫,SO2,ppb,202509,1.1
53,楠梓,2,一氧化碳,CO,ppm,202509,0.2
53,楠梓,3,臭氧,O3,ppb,202509,22
53,楠梓,4,懸浮微粒,PM10,μg/m3,202509,27
53,楠梓,5,氮氧化物,NOx,ppb,202509,11.9
53,楠梓,6,一氧化氮,NO,ppb,202509,2.3
53,楠梓,7,二氧化氮,NO2,ppb,202509,9
53,楠梓,8,總碳氫化物,THC,ppm,202509,2.11
53,楠梓,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.09
53,楠梓,10,風速,WIND_SPEED,m/sec,202509,1.3
53,楠梓,14,溫度,AMB_TEMP,℃,202509,29.5
53,楠梓,31,甲烷,CH4,ppm,202509,2
53,楠梓,33,細懸浮微粒,PM2.5,μg/m3,202509,10.7
53,楠梓,38,相對濕度,RH,%,202509,76
53,楠梓,143,小時風速值,WS_HR,m/sec,202509,1.1
54,左營,1,二氧化硫,SO2,ppb,202509,1
54,左營,2,一氧化碳,CO,ppm,202509,0.22
54,左營,3,臭氧,O3,ppb,202509,24
54,左營,4,懸浮微粒,PM10,μg/m3,202509,20
54,左營,5,氮氧化物,NOx,ppb,202509,10.3
54,左營,6,一氧化氮,NO,ppb,202509,1.5
54,左營,7,二氧化氮,NO2,ppb,202509,8
54,左營,8,總碳氫化物,THC,ppm,202509,2
54,左營,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.07
54,左營,10,風速,WIND_SPEED,m/sec,202509,1.7
54,左營,14,溫度,AMB_TEMP,℃,202509,29.5
54,左營,31,甲烷,CH4,ppm,202509,1.92
54,左營,33,細懸浮微粒,PM2.5,μg/m3,202509,9.7
54,左營,38,相對濕度,RH,%,202509,77
54,左營,143,小時風速值,WS_HR,m/sec,202509,1.4
56,前金,1,二氧化硫,SO2,ppb,202509,0.8
56,前金,2,一氧化碳,CO,ppm,202509,0.21
56,前金,3,臭氧,O3,ppb,202509,26
56,前金,4,懸浮微粒,PM10,μg/m3,202509,22
56,前金,5,氮氧化物,NOx,ppb,202509,10
56,前金,6,一氧化氮,NO,ppb,202509,1.7
56,前金,7,二氧化氮,NO2,ppb,202509,8
56,前金,8,總碳氫化物,THC,ppm,202509,1.96
56,前金,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.06
56,前金,10,風速,WIND_SPEED,m/sec,202509,2
56,前金,14,溫度,AMB_TEMP,℃,202509,29.8
56,前金,31,甲烷,CH4,ppm,202509,1.9
56,前金,33,細懸浮微粒,PM2.5,μg/m3,202509,9.3
56,前金,38,相對濕度,RH,%,202509,80
56,前金,143,小時風速值,WS_HR,m/sec,202509,1.7
57,前鎮,1,二氧化硫,SO2,ppb,202509,1.3
57,前鎮,2,一氧化碳,CO,ppm,202509,0.26
57,前鎮,3,臭氧,O3,ppb,202509,25
57,前鎮,4,懸浮微粒,PM10,μg/m3,202509,21
57,前鎮,5,氮氧化物,NOx,ppb,202509,13.6
57,前鎮,6,一氧化氮,NO,ppb,202509,3.2
57,前鎮,7,二氧化氮,NO2,ppb,202509,10
57,前鎮,8,總碳氫化物,THC,ppm,202509,2.06
57,前鎮,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.08
57,前鎮,10,風速,WIND_SPEED,m/sec,202509,1.2
57,前鎮,14,溫度,AMB_TEMP,℃,202509,29.7
57,前鎮,31,甲烷,CH4,ppm,202509,1.97
57,前鎮,33,細懸浮微粒,PM2.5,μg/m3,202509,7.7
57,前鎮,38,相對濕度,RH,%,202509,77
57,前鎮,143,小時風速值,WS_HR,m/sec,202509,0.8
58,小港,1,二氧化硫,SO2,ppb,202509,1.8
58,小港,2,一氧化碳,CO,ppm,202509,0.22
58,小港,3,臭氧,O3,ppb,202509,22
58,小港,4,懸浮微粒,PM10,μg/m3,202509,20
58,小港,5,氮氧化物,NOx,ppb,202509,15
58,小港,6,一氧化氮,NO,ppb,202509,3.1
58,小港,7,二氧化氮,NO2,ppb,202509,11
58,小港,8,總碳氫化物,THC,ppm,202509,2.12
58,小港,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.09
58,小港,10,風速,WIND_SPEED,m/sec,202509,1.7
58,小港,14,溫度,AMB_TEMP,℃,202509,29.9
58,小港,31,甲烷,CH4,ppm,202509,2.02
58,小港,33,細懸浮微粒,PM2.5,μg/m3,202509,13.1
58,小港,38,相對濕度,RH,%,202509,77
58,小港,143,小時風速值,WS_HR,m/sec,202509,1.4
59,屏東,1,二氧化硫,SO2,ppb,202509,0.9
59,屏東,2,一氧化碳,CO,ppm,202509,0.22
59,屏東,3,臭氧,O3,ppb,202509,25
59,屏東,4,懸浮微粒,PM10,μg/m3,202509,24
59,屏東,5,氮氧化物,NOx,ppb,202509,7.7
59,屏東,6,一氧化氮,NO,ppb,202509,1.1
59,屏東,7,二氧化氮,NO2,ppb,202509,6
59,屏東,8,總碳氫化物,THC,ppm,202509,2.14
59,屏東,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.06
59,屏東,10,風速,WIND_SPEED,m/sec,202509,1.7
59,屏東,14,溫度,AMB_TEMP,℃,202509,29.7
59,屏東,31,甲烷,CH4,ppm,202509,2.08
59,屏東,33,細懸浮微粒,PM2.5,μg/m3,202509,9.8
59,屏東,38,相對濕度,RH,%,202509,77
59,屏東,143,小時風速值,WS_HR,m/sec,202509,1.2
60,潮州,1,二氧化硫,SO2,ppb,202509,0.9
60,潮州,2,一氧化碳,CO,ppm,202509,0.16
60,潮州,3,臭氧,O3,ppb,202509,25
60,潮州,4,懸浮微粒,PM10,μg/m3,202509,22
60,潮州,5,氮氧化物,NOx,ppb,202509,4.9
60,潮州,6,一氧化氮,NO,ppb,202509,0.9
60,潮州,7,二氧化氮,NO2,ppb,202509,3
60,潮州,8,總碳氫化物,THC,ppm,202509,2.04
60,潮州,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.01
60,潮州,10,風速,WIND_SPEED,m/sec,202509,1.3
60,潮州,14,溫度,AMB_TEMP,℃,202509,28.4
60,潮州,31,甲烷,CH4,ppm,202509,2.02
60,潮州,33,細懸浮微粒,PM2.5,μg/m3,202509,10.2
60,潮州,38,相對濕度,RH,%,202509,82
60,潮州,143,小時風速值,WS_HR,m/sec,202509,1
61,恆春,1,二氧化硫,SO2,ppb,202509,0.8
61,恆春,2,一氧化碳,CO,ppm,202509,0.06
61,恆春,3,臭氧,O3,ppb,202509,17
61,恆春,4,懸浮微粒,PM10,μg/m3,202509,10
61,恆春,5,氮氧化物,NOx,ppb,202509,1.3
61,恆春,6,一氧化氮,NO,ppb,202509,0.6
61,恆春,7,二氧化氮,NO2,ppb,202509,0
61,恆春,10,風速,WIND_SPEED,m/sec,202509,3.4
61,恆春,14,溫度,AMB_TEMP,℃,202509,27.9
61,恆春,33,細懸浮微粒,PM2.5,μg/m3,202509,5.5
61,恆春,38,相對濕度,RH,%,202509,85
61,恆春,143,小時風速值,WS_HR,m/sec,202509,3.2
62,臺東,1,二氧化硫,SO2,ppb,202509,0.8
62,臺東,2,一氧化碳,CO,ppm,202509,0.09
62,臺東,3,臭氧,O3,ppb,202509,13
62,臺東,4,懸浮微粒,PM10,μg/m3,202509,13
62,臺東,5,氮氧化物,NOx,ppb,202509,3.8
62,臺東,6,一氧化氮,NO,ppb,202509,1.4
62,臺東,7,二氧化氮,NO2,ppb,202509,2
62,臺東,8,總碳氫化物,THC,ppm,202509,1.94
62,臺東,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.01
62,臺東,10,風速,WIND_SPEED,m/sec,202509,1.4
62,臺東,14,溫度,AMB_TEMP,℃,202509,28.8
62,臺東,31,甲烷,CH4,ppm,202509,1.92
62,臺東,33,細懸浮微粒,PM2.5,μg/m3,202509,4.4
62,臺東,38,相對濕度,RH,%,202509,81
62,臺東,143,小時風速值,WS_HR,m/sec,202509,1.1
63,花蓮,1,二氧化硫,SO2,ppb,202509,0.7
63,花蓮,2,一氧化碳,CO,ppm,202509,0.11
63,花蓮,3,臭氧,O3,ppb,202509,13
63,花蓮,4,懸浮微粒,PM10,μg/m3,202509,10
63,花蓮,5,氮氧化物,NOx,ppb,202509,3.5
63,花蓮,6,一氧化氮,NO,ppb,202509,1
63,花蓮,7,二氧化氮,NO2,ppb,202509,2
63,花蓮,8,總碳氫化物,THC,ppm,202509,1.92
63,花蓮,9,非甲烷碳氫化合物,NMHC,ppm,202509,0
63,花蓮,10,風速,WIND_SPEED,m/sec,202509,1.7
63,花蓮,14,溫度,AMB_TEMP,℃,202509,28.9
63,花蓮,31,甲烷,CH4,ppm,202509,1.91
63,花蓮,33,細懸浮微粒,PM2.5,μg/m3,202509,5.8
63,花蓮,38,相對濕度,RH,%,202509,78
63,花蓮,143,小時風速值,WS_HR,m/sec,202509,1.5
64,陽明,1,二氧化硫,SO2,ppb,202509,1.2
64,陽明,2,一氧化碳,CO,ppm,202509,0.12
64,陽明,3,臭氧,O3,ppb,202509,23
64,陽明,4,懸浮微粒,PM10,μg/m3,202509,8
64,陽明,5,氮氧化物,NOx,ppb,202509,2.6
64,陽明,6,一氧化氮,NO,ppb,202509,0.7
64,陽明,7,二氧化氮,NO2,ppb,202509,1
64,陽明,10,風速,WIND_SPEED,m/sec,202509,2.7
64,陽明,14,溫度,AMB_TEMP,℃,202509,23.1
64,陽明,33,細懸浮微粒,PM2.5,μg/m3,202509,4.5
64,陽明,38,相對濕度,RH,%,202509,87
65,宜蘭,1,二氧化硫,SO2,ppb,202509,0.7
65,宜蘭,2,一氧化碳,CO,ppm,202509,0.14
65,宜蘭,3,臭氧,O3,ppb,202509,14
65,宜蘭,4,懸浮微粒,PM10,μg/m3,202509,10
65,宜蘭,5,氮氧化物,NOx,ppb,202509,3.8
65,宜蘭,6,一氧化氮,NO,ppb,202509,1
65,宜蘭,7,二氧化氮,NO2,ppb,202509,2
65,宜蘭,8,總碳氫化物,THC,ppm,202509,1.95
65,宜蘭,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.01
65,宜蘭,10,風速,WIND_SPEED,m/sec,202509,1.8
65,宜蘭,14,溫度,AMB_TEMP,℃,202509,29.6
65,宜蘭,31,甲烷,CH4,ppm,202509,1.94
65,宜蘭,33,細懸浮微粒,PM2.5,μg/m3,202509,5.9
65,宜蘭,38,相對濕度,RH,%,202509,78
65,宜蘭,143,小時風速值,WS_HR,m/sec,202509,1.4
66,冬山,1,二氧化硫,SO2,ppb,202509,0.5
66,冬山,2,一氧化碳,CO,ppm,202509,0.19
66,冬山,3,臭氧,O3,ppb,202509,15
66,冬山,4,懸浮微粒,PM10,μg/m3,202509,15
66,冬山,5,氮氧化物,NOx,ppb,202509,7.4
66,冬山,6,一氧化氮,NO,ppb,202509,2.2
66,冬山,7,二氧化氮,NO2,ppb,202509,5
66,冬山,10,風速,WIND_SPEED,m/sec,202509,2
66,冬山,14,溫度,AMB_TEMP,℃,202509,29.7
66,冬山,33,細懸浮微粒,PM2.5,μg/m3,202509,6.7
66,冬山,38,相對濕度,RH,%,202509,74
66,冬山,143,小時風速值,WS_HR,m/sec,202509,1.7
67,三重,1,二氧化硫,SO2,ppb,202509,0.8
67,三重,2,一氧化碳,CO,ppm,202509,0.59
67,三重,3,臭氧,O3,ppb,202509,9
67,三重,4,懸浮微粒,PM10,μg/m3,202509,16
67,三重,5,氮氧化物,NOx,ppb,202509,49
67,三重,6,一氧化氮,NO,ppb,202509,30.5
67,三重,7,二氧化氮,NO2,ppb,202509,18
67,三重,8,總碳氫化物,THC,ppm,202509,2.23
67,三重,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.17
67,三重,14,溫度,AMB_TEMP,℃,202509,31
67,三重,31,甲烷,CH4,ppm,202509,2.04
67,三重,33,細懸浮微粒,PM2.5,μg/m3,202509,9.8
67,三重,38,相對濕度,RH,%,202509,64
68,中壢,1,二氧化硫,SO2,ppb,202509,1.1
68,中壢,2,一氧化碳,CO,ppm,202509,0.65
68,中壢,3,臭氧,O3,ppb,202509,17
68,中壢,4,懸浮微粒,PM10,μg/m3,202509,22
68,中壢,5,氮氧化物,NOx,ppb,202509,35.4
68,中壢,6,一氧化氮,NO,ppb,202509,17.8
68,中壢,7,二氧化氮,NO2,ppb,202509,17
68,中壢,8,總碳氫化物,THC,ppm,202509,2.22
68,中壢,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.18
68,中壢,10,風速,WIND_SPEED,m/sec,202509,0.6
68,中壢,14,溫度,AMB_TEMP,℃,202509,29.7
68,中壢,31,甲烷,CH4,ppm,202509,2.02
68,中壢,33,細懸浮微粒,PM2.5,μg/m3,202509,11.8
68,中壢,38,相對濕度,RH,%,202509,72
68,中壢,143,小時風速值,WS_HR,m/sec,202509,0.3
69,竹山,1,二氧化硫,SO2,ppb,202509,1.3
69,竹山,2,一氧化碳,CO,ppm,202509,0.14
69,竹山,3,臭氧,O3,ppb,202509,26
69,竹山,4,懸浮微粒,PM10,μg/m3,202509,23
69,竹山,5,氮氧化物,NOx,ppb,202509,5.2
69,竹山,6,一氧化氮,NO,ppb,202509,1
69,竹山,7,二氧化氮,NO2,ppb,202509,4
69,竹山,8,總碳氫化物,THC,ppm,202509,1.99
69,竹山,9,非甲烷碳氫化合物,NMHC,ppm,202509,0.01
69,竹山,10,風速,WIND_SPEED,m/sec,202509,1.2
69,竹山,14,溫度,AMB_TEMP,℃,202509,28.1
69,竹山,31,甲烷,CH4,ppm,202509,1.97
69,竹山,33,細懸浮微粒,PM2.5,μg/m3,202509,10.2
69,竹山,38,相對濕度,RH,%,202509,72
69,竹山,143,小時風速值,WS_HR,m/sec,202509,0.8
70,永和,1,二氧化硫,SO2,ppb,202509,0.7
70,永和,2,一氧化碳,CO,ppm,202509,0.35
70,永和,3,臭氧,O3,ppb,202509,15
70,永和,4,懸浮微粒,PM10,μg/m3,202509,14
70,永和,5,氮氧化物,NOx,ppb,202509,14.4
